%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100118.849,302.171,1.154,30.151,524.659,0.312,-22.481,243.51,19.695,-190.187,-218.484,-250.749,-246.12,-222.685,-152.245,-127.013,-274.349,-392.094,-417.124,-427.737,-430.133,-431.009,-9,60.609,29.944,-1.543,-189.846,210.261
100122.881,302.167,1.154,30.152,524.738,0.312,-16.104,243.51,19.16,-190.918,-218.592,-251.682,-246.12,-223.969,-153.473,-136.183,-276.668,-385.191,-412.524,-418.856,-417.074,-408.046,-9,60.609,29.944,-1.543,-189.814,210.271
100122.881,302.171,1.154,30.153,524.738,0.152,-1.729,242.729,19.374,-191.022,-218.808,-251.579,-246.653,-224.29,-154.924,-141.705,-279.832,-377.863,-401.129,-409.558,-410.44,-404.219,-9,60.609,29.944,-1.543,-189.814,210.292
100114.818,302.167,1.154,30.151,524.659,-0.168,3.898,239.826,17.233,-191.962,-221.615,-252.928,-248.148,-226.215,-158.831,-146.706,-271.291,-382.005,-413.883,-407.99,-408.471,-392.624,-9,60.609,29.944,-1.543,-189.797,210.281
100110.786,302.167,1.154,30.15,524.58,0.152,11.909,239.156,15.842,-193.11,-220.643,-253.447,-248.255,-226.108,-159.192,-134.307,-275.719,-370.96,-411.897,-420.737,-409.3,-404.331,-9,60.609,29.944,-1.543,-189.83,210.302
100126.912,302.167,1.154,30.147,524.58,0.312,6.28,238.039,16.698,-193.945,-221.939,-253.862,-249.963,-227.071,-158.187,-142.226,-278.672,-373.827,-411.06,-424.811,-420.494,-421.779,-9,60.609,29.944,-1.543,-189.83,210.292
100098.692,302.171,1.154,30.147,524.422,0.152,-6.377,236.923,13.808,-196.137,-223.774,-255.834,-251.244,-230.71,-164.885,-146.602,-277.512,-370.11,-415.138,-439.543,-434.175,-444.066,-9,60.609,29.944,-1.543,-189.814,210.281
100118.849,302.167,1.154,30.146,524.501,0.152,-15.78,237.369,15.628,-194.78,-222.371,-254.588,-249.75,-227.928,-160.197,-146.81,-250.731,-376.483,-425.174,-445.916,-444.747,-456.223,-9,60.609,29.944,-1.543,-189.83,210.271
100118.849,302.165,1.154,30.151,524.659,-0.008,-26.912,240.496,15.2,-194.467,-223.018,-255.419,-250.07,-227.928,-158.187,-131.077,-253.156,-383.492,-430.715,-448.424,-446.095,-451.383,-9,60.609,29.944,-1.543,-189.83,210.281
100126.912,302.171,1.154,30.147,524.58,-0.008,-28.858,241.612,16.805,-193.736,-221.831,-253.654,-249.002,-226.001,-155.061,-122.012,-248.095,-383.811,-423.084,-446.021,-442.052,-448.794,-9,60.609,29.944,-1.543,-189.797,210.302
100126.912,302.17,1.154,30.145,524.501,-0.168,-27.561,242.505,18.625,-191.648,-220.751,-252.513,-247.4,-224.824,-153.833,-128.889,-254.105,-374.89,-421.516,-445.289,-439.877,-441.027,-9,60.609,29.944,-1.543,-189.83,210.271
100118.849,302.176,1.154,30.151,524.659,0.152,-21.941,243.175,18.518,-191.544,-220.535,-252.201,-247.294,-223.54,-153.61,-129.722,-247.568,-386.254,-429.67,-439.961,-437.907,-439.226,-9,60.609,29.944,-1.543,-189.83,210.281
100122.881,302.17,1.154,30.146,524.501,-0.168,-18.806,243.51,18.304,-191.022,-219.78,-252.616,-246.653,-223.861,-152.382,-132.744,-244.826,-377.014,-435.942,-446.543,-443.919,-448.231,-9,60.609,29.944,-1.543,-189.83,210.271
100114.818,302.168,1.154,30.142,524.343,-0.008,-24.102,245.184,20.98,-189.769,-218.808,-250.022,-245.478,-221.4,-148.921,-125.867,-247.989,-382.855,-436.151,-449.886,-444.437,-446.205,-9,60.609,29.944,-1.543,-189.83,210.292
100122.881,302.168,1.154,30.134,524.106,-0.008,-25.075,245.631,21.622,-189.039,-219.456,-250.126,-245.158,-222.684,-150.931,-134.828,-263.067,-384.554,-429.043,-445.185,-442.882,-437.65,-9,60.609,29.944,-1.543,-189.814,210.292
100106.755,302.168,1.154,30.139,524.185,-0.008,-21.616,243.621,19.374,-189.978,-219.024,-251.371,-245.906,-222.577,-154.95,-148.581,-257.479,-375.421,-419.843,-435.573,-428.786,-419.64,-9,60.609,29.944,-1.543,-189.863,210.261
100134.975,302.173,1.154,10.199,60.043,0.312,52.618,-21.288,-33.885,-39.979,-30.441,-26.569,-25.52,-26.11,-26.341,-9.273,-5.588,-10.301,-7.422,-13.166,-19.589,-24.426,1,60.609,29.944,-1.543,-188.737,210.292
100126.912,302.178,1.154,10.213,60.201,0.472,52.51,-20.619,-34.847,-40.605,-30.117,-27.4,-25.306,-26.003,-25.449,-9.69,-5.483,-9.452,-8.363,-13.48,-19.486,-24.426,1,60.609,29.944,-1.543,-188.721,210.261
100126.912,302.176,1.154,10.22,60.28,0.312,53.051,-20.173,-33.564,-40.814,-30.117,-26.777,-26.053,-25.789,-25.337,-9.273,-4.85,-9.452,-7.004,-13.898,-19.382,-23.976,1,60.609,29.944,-1.543,-188.737,210.281
100126.912,302.178,1.154,10.226,60.359,0.472,52.726,-20.508,-33.671,-39.875,-29.469,-26.569,-24.772,-26.003,-24.556,-8.752,-5.377,-9.558,-7.318,-12.644,-19.071,-24.426,1,60.609,29.944,-1.543,-188.737,210.271
100122.881,302.175,1.154,10.22,60.28,0.472,53.376,-21.065,-33.671,-40.083,-29.685,-26.569,-24.772,-24.719,-25.672,-8.648,-5.166,-9.664,-6.795,-12.957,-18.345,-24.426,1,60.609,29.944,-1.543,-188.705,210.292
100122.881,302.175,1.154,10.22,60.28,0.312,53.267,-19.839,-34.205,-39.979,-29.469,-26.673,-25.199,-24.612,-24.556,-9.378,-5.588,-9.239,-7.109,-12.748,-18.967,-23.864,1,60.609,29.944,-1.543,-188.721,210.281
100130.943,302.173,1.154,10.213,60.201,0.632,53.267,-20.396,-33.457,-40.605,-29.793,-26.673,-25.413,-24.612,-24.779,-8.857,-5.377,-10.195,-6.795,-13.689,-18.449,-23.864,1,60.609,29.944,-1.543,-188.737,210.271
100118.849,302.171,1.154,10.207,60.122,0.312,53.159,-20.173,-33.778,-40.083,-29.901,-26.569,-25.199,-25.361,-25.449,-8.961,-5.166,-9.77,-7.632,-12.853,-19.9,-23.751,1,60.609,29.944,-1.543,-188.754,210.292
100098.692,302.178,1.154,10.201,60.043,0.312,52.618,-20.73,-34.099,-40.083,-29.038,-26.984,-25.306,-25.468,-26.234,-9.273,-5.061,-9.452,-7.632,-12.957,-19.278,-25.214,1,60.609,29.944,-1.543,-188.721,210.281
100122.881,302.181,1.154,10.22,60.28,0.472,52.618,-19.95,-34.526,-39.666,-29.362,-26.466,-24.986,-25.575,-25.006,-10.211,-5.272,-9.664,-7.945,-13.271,-19.175,-24.652,1,60.609,29.944,-1.543,-188.737,210.281
100126.912,302.173,1.154,10.24,60.517,0.632,52.185,-20.619,-33.778,-40.501,-29.254,-26.362,-24.452,-25.468,-25.564,-9.065,-6.326,-9.77,-7.841,-13.166,-19.278,-24.539,1,60.609,29.944,-1.543,-188.721,210.261
100122.881,302.175,1.154,10.213,60.201,0.792,52.834,-21.176,-33.885,-39.561,-30.225,-25.947,-25.199,-25.789,-25.006,-8.961,-5.377,-10.195,-7.422,-13.898,-20.004,-24.426,1,60.609,29.944,-1.543,-188.705,210.271
100122.881,302.178,1.154,10.233,60.438,0.792,53.592,-20.173,-33.778,-39.77,-29.362,-27.4,-24.986,-25.254,-26.123,-9.169,-5.272,-8.921,-7.841,-12.957,-19.278,-25.327,1,60.609,29.944,-1.543,-188.737,210.281
100122.881,302.178,1.154,10.227,60.359,0.792,52.618,-20.062,-33.885,-39.561,-29.685,-26.569,-25.947,-25.682,-24.895,-9.586,-6.01,-9.983,-7.318,-13.791,-19.175,-24.539,1,60.609,29.944,-1.543,-188.721,210.281
100126.912,302.178,1.154,10.233,60.438,0.472,51.752,-19.95,-33.778,-40.292,-29.469,-26.673,-25.092,-26.324,-25.23,-9.69,-6.01,-9.77,-7.945,-13.582,-19.175,-24.201,1,60.609,29.944,-1.543,-188.737,210.281
100143.038,302.176,1.155,10.219,60.28,0.632,52.618,-21.065,-34.419,-39.979,-29.793,-27.192,-25.626,-25.254,-26.346,-9.586,-5.588,-10.301,-7.213,-13.06,-18.864,-24.314,1,60.609,29.944,-1.543,-188.737,210.271
100118.849,302.173,1.154,10.22,60.28,0.632,52.618,-20.173,-34.74,-40.188,-29.469,-27.088,-25.413,-25.896,-25.23,-9.794,-5.061,-9.239,-8.259,-13.164,-19.278,-24.764,1,60.609,29.944,-1.543,-188.737,210.271
100114.818,302.175,1.154,10.22,60.28,0.632,52.943,-19.95,-33.457,-40.396,-29.577,-26.881,-25.733,-25.575,-26.792,-8.752,-5.483,-9.239,-6.9,-13.269,-19.071,-24.426,1,60.609,29.944,-1.543,-188.754,210.261
100118.849,302.175,1.154,10.22,60.28,0.152,52.835,-20.73,-33.885,-40.083,-29.793,-26.984,-25.52,-26.217,-26.792,-8.336,-5.061,-9.77,-7.736,-12.851,-19.382,-23.864,1,60.609,29.944,-1.543,-188.721,210.271
100118.849,302.173,1.154,10.207,60.122,0.312,52.726,-20.619,-34.312,-40.083,-29.577,-26.673,-25.413,-25.468,-26.123,-8.648,-5.377,-9.346,-7.004,-12.851,-19.175,-24.426,1,60.609,29.944,-1.543,-188.721,210.281
100114.818,302.181,1.154,19.841,227.191,0.312,228.877,-174.203,-221.16,-252.505,-212.115,-187.335,-163.688,-156.446,-40.628,13.465,11.515,4.894,4.293,-9.405,-19.382,-20.599,1,60.609,29.944,-1.543,-190.042,210.281
100122.881,302.184,1.154,19.837,227.111,0.472,229.31,-174.091,-221.588,-251.148,-212.979,-187.127,-163.475,-156.232,-40.517,13.674,12.783,4.469,3.979,-7.628,-19.589,-20.937,1,60.609,29.944,-1.543,-190.009,210.271
100130.943,302.186,1.154,19.837,227.111,0.152,230.392,-174.314,-220.946,-251.565,-212.007,-187.75,-164.329,-155.483,-39.624,13.57,11.832,4.256,4.188,-8.255,-18.864,-21.162,1,60.609,29.944,-1.543,-190.026,210.271
100126.912,302.181,1.154,19.833,227.032,-0.008,229.743,-173.088,-221.481,-251.774,-212.223,-187.024,-164.115,-155.697,-39.735,12.63,11.832,4.788,4.083,-8.36,-19.382,-20.262,1,60.609,29.944,-1.543,-189.993,210.281
100130.943,302.184,1.154,19.84,227.191,0.152,228.985,-173.868,-220.839,-252.505,-212.007,-186.92,-164.436,-156.66,-40.294,13.674,11.621,4.575,3.455,-8.778,-19.486,-20.937,1,60.609,29.944,-1.543,-190.026,210.261
100122.881,302.181,1.154,19.841,227.191,0.152,229.526,-173.422,-221.481,-251.461,-212.871,-187.438,-163.368,-156.339,-41.075,13.778,12.044,4.043,3.56,-8.673,-19.796,-21.162,1,60.609,29.944,-1.543,-189.977,210.292
100126.912,302.181,1.154,19.84,227.191,-0.168,229.31,-173.534,-221.267,-251.774,-212.115,-188.476,-163.902,-155.804,-40.182,12.421,11.727,4.256,3.141,-8.778,-20.107,-22.063,1,60.609,29.944,-1.543,-190.009,210.292
100122.881,302.181,1.154,19.841,227.191,-0.168,228.877,-173.868,-221.16,-251.565,-212.331,-187.023,-164.115,-155.483,-39.735,12.63,12.678,4.788,3.874,-8.255,-19.9,-20.599,1,60.609,29.944,-1.543,-190.009,210.261
100114.818,302.175,1.154,19.845,227.27,-0.008,229.31,-173.868,-221.16,-252.087,-212.331,-187.542,-163.475,-156.767,-38.068,13.048,11.304,4.575,2.932,-8.464,-20.004,-21.837,1,60.609,29.944,-1.543,-189.96,210.302
100122.881,302.181,1.154,19.841,227.191,-0.008,229.526,-174.648,-222.122,-252.191,-213.087,-187.75,-164.009,-155.804,-44.096,12.839,12.044,3.086,2.932,-8.673,-20.833,-22.4,1,60.609,29.944,-1.543,-190.009,210.271
100126.912,302.184,1.154,19.84,227.191,-0.168,228.444,-173.98,-222.977,-252.609,-213.087,-188.891,-164.542,-156.66,-42.868,12.421,11.198,4.043,2.199,-9.091,-20.626,-21.95,1,60.609,29.944,-1.543,-189.944,210.271
100134.975,302.18,1.154,19.857,227.586,-0.008,228.66,-173.757,-222.122,-253.026,-212.871,-187.335,-165.076,-156.874,-41.193,12.63,11.938,4.149,3.141,-9.091,-20.211,-21.725,1,60.609,29.944,-1.543,-189.993,210.271
100130.943,302.183,1.154,19.836,227.111,-0.008,228.768,-173.98,-221.588,-252.505,-213.087,-188.373,-163.795,-157.409,-42.533,12.004,11.832,3.724,3.455,-8.569,-19.796,-21.837,1,60.609,29.944,-1.543,-189.977,210.261
100130.943,302.183,1.154,19.857,227.586,0.312,229.743,-174.983,-221.481,-252.191,-212.871,-187.957,-164.329,-156.446,-41.417,13.152,11.938,4.149,3.769,-8.254,-19.175,-20.824,1,60.609,29.944,-1.543,-189.96,210.292
100122.881,302.183,1.154,19.848,227.349,-0.008,229.959,-173.868,-222.443,-252.4,-212.223,-187.646,-164.222,-155.804,-41.752,12.421,12.361,5.32,3.246,-8.149,-18.553,-20.487,1,60.609,29.944,-1.543,-189.977,210.271
100122.881,302.18,1.154,19.858,227.586,-0.168,230.501,-173.645,-220.946,-252.191,-212.331,-187.127,-164.222,-155.483,-39.519,14.509,12.466,4.894,4.397,-8.358,-18.345,-19.811,1,60.609,29.944,-1.543,-189.977,210.281
100126.912,302.181,1.154,19.84,227.191,-0.008,231.15,-173.757,-221.267,-251.043,-212.763,-186.712,-163.581,-156.018,-38.514,14.3,12.466,4.894,3.769,-8.045,-19.486,-20.149,1,60.609,29.944,-1.543,-189.977,210.281
100130.943,302.178,1.154,19.84,227.191,-0.168,230.067,-174.537,-222.015,-251.983,-212.979,-187.957,-163.902,-156.446,-41.082,13.048,12.255,3.83,3.036,-8.776,-19.486,-21.162,1,60.609,29.944,-1.543,-189.977,210.281
100118.849,302.178,1.154,19.834,227.032,-0.168,230.067,-172.865,-222.122,-252.087,-212.439,-187.335,-163.902,-156.018,-37.398,12.213,11.832,4.043,3.036,-8.463,-19.693,-20.824,1,60.609,29.944,-1.543,-189.96,210.281
100126.912,302.176,1.154,19.847,227.349,0.152,229.742,-173.868,-221.694,-253.026,-213.087,-187.646,-164.542,-156.339,-37.509,13.361,11.304,3.937,2.827,-8.567,-19.486,-20.937,1,60.609,29.944,-1.543,-189.96,210.281
100130.943,302.197,1.154,29.741,510.513,0.152,522.172,-401.458,-515.435,-589.351,-498.606,-445.038,-390.588,-363.294,-101.125,32.672,26.095,12.98,5.549,-21.212,-45.915,-49.191,1,60.609,29.944,-1.543,-189.585,210.271
100126.912,302.196,1.154,29.749,510.75,0.472,524.446,-402.014,-514.259,-588.516,-497.418,-444.726,-388.773,-363.401,-100.678,33.298,24.51,11.704,5.235,-21.003,-47.781,-49.416,1,60.609,29.944,-1.543,-189.618,210.281
