%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100195.447,302.257,1.155,10.187,59.920,0.096,1.408,25.568,1.927,-20.981,-25.691,-32.900,-31.926,-31.032,-23.443,-26.361,-31.948,-37.595,-34.394,-35.941,-33.374,-34.895,-10.000,60.609,29.944,-1.543,-188.607,210.281
100183.352,302.260,1.155,10.208,60.157,-0.384,2.057,26.015,2.569,-20.772,-26.231,-31.863,-32.460,-30.497,-22.662,-27.716,-32.791,-37.701,-34.290,-36.150,-34.100,-34.670,-10.000,60.609,29.944,-1.543,-188.623,210.302
100199.478,302.259,1.155,10.180,59.841,0.256,1.408,26.015,3.104,-20.146,-25.799,-31.863,-31.499,-30.925,-22.104,-29.800,-32.369,-38.126,-34.813,-35.523,-34.411,-34.782,-10.000,60.609,29.944,-1.543,-188.558,210.271
100195.447,302.265,1.155,10.194,59.999,0.096,1.841,25.345,3.318,-20.564,-25.799,-31.551,-31.392,-29.962,-22.439,-30.633,-31.315,-38.763,-34.604,-35.836,-33.892,-34.557,-10.000,60.609,29.944,-1.543,-188.574,210.271
100167.227,302.255,1.155,10.188,59.920,-0.064,2.382,27.131,2.034,-20.459,-25.691,-31.759,-31.286,-30.176,-22.215,-31.779,-31.631,-38.551,-36.276,-35.627,-33.582,-33.657,-10.000,60.609,29.944,-1.543,-188.590,210.261
100191.415,302.260,1.155,10.180,59.841,-0.224,2.490,26.350,2.890,-21.503,-26.123,-31.551,-32.247,-30.818,-23.332,-31.363,-32.475,-39.825,-35.335,-36.254,-33.271,-33.432,-10.000,60.609,29.944,-1.543,-188.607,210.261
100191.415,302.257,1.155,10.180,59.841,-0.224,1.949,25.121,2.462,-21.086,-26.339,-31.966,-32.247,-32.424,-23.890,-32.092,-33.424,-40.463,-34.708,-34.374,-33.582,-33.432,-10.000,60.609,29.944,-1.543,-188.607,210.281
100175.289,302.262,1.155,10.181,59.841,0.256,3.248,24.675,2.462,-21.190,-26.987,-32.797,-32.460,-31.996,-25.230,-33.967,-33.740,-38.657,-34.081,-34.374,-33.374,-33.882,-10.000,60.609,29.944,-1.543,-188.590,210.281
100179.321,302.259,1.155,10.174,59.762,0.256,2.274,25.233,1.177,-21.607,-26.663,-32.381,-33.101,-31.889,-25.006,-35.218,-34.162,-38.020,-33.976,-34.583,-32.856,-33.094,-10.000,60.609,29.944,-1.543,-188.574,210.281
100175.289,302.267,1.155,10.181,59.841,0.256,2.490,24.786,2.034,-22.651,-27.095,-32.381,-33.421,-32.424,-25.899,-36.260,-34.056,-37.489,-33.558,-33.642,-32.131,-32.531,-10.000,60.609,29.944,-1.543,-188.574,210.281
100179.321,302.263,1.155,20.049,232.047,0.256,33.671,102.273,6.315,-87.056,-101.686,-120.271,-120.444,-115.249,-88.750,-103.778,-118.618,-137.212,-128.378,-128.509,-120.956,-116.955,-10.000,60.609,29.944,-1.543,-188.672,210.281
100187.384,302.265,1.155,20.048,232.047,-0.064,36.595,102.161,7.065,-86.430,-101.902,-119.441,-120.871,-114.820,-86.964,-106.070,-123.573,-137.955,-127.542,-127.987,-122.200,-116.504,-10.000,60.609,29.944,-1.543,-188.672,210.281
100183.352,302.260,1.155,20.031,231.652,-0.064,36.270,101.937,6.744,-87.161,-101.686,-119.233,-120.231,-114.392,-85.512,-112.635,-126.736,-131.477,-127.333,-129.868,-125.620,-124.271,-10.000,60.609,29.944,-1.543,-188.688,210.292
100175.289,302.263,1.155,20.039,231.810,0.096,32.913,101.267,6.208,-86.534,-102.766,-119.130,-119.910,-114.392,-85.736,-118.157,-116.509,-137.212,-130.155,-134.465,-129.973,-129.674,-10.000,60.609,29.944,-1.543,-188.656,210.271
100183.352,302.262,1.155,20.041,231.889,-0.064,28.150,102.049,5.887,-87.369,-102.226,-120.790,-120.871,-115.677,-87.075,-100.444,-116.720,-139.442,-133.501,-138.644,-130.802,-131.813,-10.000,60.609,29.944,-1.543,-188.656,210.281
100183.352,302.265,1.155,20.045,231.968,0.096,26.201,102.272,6.529,-86.325,-102.226,-119.251,-120.871,-113.643,-81.270,-97.735,-124.311,-149.531,-137.369,-140.420,-135.466,-139.918,-10.000,60.609,29.944,-1.543,-188.672,210.292
100187.384,302.263,1.155,20.038,231.810,0.256,20.354,104.059,7.386,-85.490,-100.607,-117.902,-117.668,-111.503,-75.577,-85.544,-140.338,-149.956,-143.641,-145.957,-141.892,-149.148,-10.000,60.609,29.944,-1.543,-188.656,210.261
100187.384,302.262,1.155,20.034,231.731,0.096,13.317,104.729,9.312,-83.507,-99.419,-116.449,-117.027,-109.042,-73.567,-98.464,-136.015,-155.054,-147.823,-152.331,-144.794,-151.062,-10.000,60.609,29.944,-1.543,-188.672,210.271
100187.384,302.265,1.155,20.034,231.731,-0.064,9.852,106.962,10.062,-82.359,-98.448,-115.826,-115.852,-108.186,-72.117,-95.859,-140.232,-160.045,-152.737,-153.480,-145.831,-155.001,-10.000,60.609,29.944,-1.543,-188.656,210.281
100191.415,302.265,1.155,20.041,231.889,0.096,5.955,107.966,11.560,-81.941,-97.800,-114.165,-114.785,-105.831,-67.651,-106.279,-146.664,-158.771,-150.019,-157.973,-152.879,-163.106,-10.000,60.609,29.944,-1.543,-188.656,210.281
100183.352,302.267,1.155,20.042,231.889,0.096,-2.378,109.976,13.166,-79.540,-96.397,-113.439,-112.863,-105.403,-67.763,-121.179,-140.654,-161.532,-155.873,-159.540,-157.336,-166.370,-10.000,60.609,29.944,-1.543,-188.623,210.302
100187.384,302.265,1.155,20.038,231.810,-0.224,-5.728,109.976,13.166,-79.958,-96.936,-114.269,-114.358,-105.831,-71.782,-113.364,-146.980,-161.295,-156.709,-160.793,-156.610,-166.033,-10.000,60.609,29.944,-1.543,-188.672,210.281
100187.384,302.265,1.155,20.031,231.652,-0.224,-6.701,111.539,14.129,-78.810,-94.885,-111.675,-112.008,-103.905,-66.311,-117.427,-148.984,-161.295,-158.254,-160.898,-156.092,-162.768,-10.000,60.609,29.944,-1.543,-188.688,210.292
100187.384,302.267,1.155,20.034,231.731,-0.384,-6.161,112.433,16.591,-77.453,-93.158,-109.703,-110.407,-101.872,-65.418,-117.427,-151.830,-161.507,-158.672,-159.435,-154.019,-157.365,-10.000,60.609,29.944,-1.543,-188.656,210.292
100183.352,302.265,1.155,20.031,231.652,-0.064,-3.026,113.102,16.805,-76.096,-94.022,-110.222,-111.047,-102.407,-66.646,-125.555,-149.722,-159.702,-156.477,-156.405,-150.288,-152.075,-10.000,60.609,29.944,-1.543,-188.672,210.281
100175.289,302.268,1.155,20.036,231.731,-0.224,1.408,112.879,15.842,-77.244,-93.374,-111.675,-110.941,-103.049,-71.447,-130.139,-147.297,-155.349,-152.609,-154.107,-147.593,-150.499,-10.000,60.609,29.944,-1.543,-188.656,210.292
100203.510,302.262,1.155,20.026,231.573,-0.224,4.114,112.879,16.484,-77.035,-93.806,-110.637,-112.436,-104.333,-73.010,-128.472,-146.031,-153.862,-148.742,-152.017,-146.764,-148.022,-10.000,60.609,29.944,-1.543,-188.656,210.281
100183.352,302.265,1.155,20.021,231.415,0.096,4.656,111.762,16.056,-77.975,-94.885,-112.297,-112.649,-106.687,-77.698,-120.449,-142.763,-153.862,-149.264,-151.077,-144.898,-145.996,-10.000,60.609,29.944,-1.543,-188.672,210.292
100191.415,302.265,1.155,20.041,231.889,-0.064,7.254,109.976,14.236,-79.019,-95.641,-113.439,-113.930,-107.222,-80.266,-119.199,-139.494,-158.747,-149.892,-149.196,-143.344,-146.447,-10.000,60.609,29.944,-1.543,-188.656,210.281
100183.352,302.265,1.155,20.038,231.810,-0.224,9.419,110.199,12.952,-79.749,-95.857,-114.062,-114.785,-107.972,-80.043,-120.241,-140.865,-153.756,-148.742,-150.241,-143.655,-146.447,-10.000,60.609,29.944,-1.543,-188.688,210.281
100171.258,302.273,1.154,29.946,517.661,0.256,19.705,245.856,26.867,-185.595,-218.916,-256.354,-258.186,-242.375,-176.243,-256.007,-318.000,-356.941,-345.199,-349.900,-341.412,-333.416,-10.000,60.609,29.944,-1.543,-189.308,210.281
100183.352,302.268,1.155,29.951,517.898,0.736,26.309,243.733,24.940,-186.743,-221.075,-257.080,-257.759,-242.803,-173.229,-268.822,-317.895,-352.269,-338.926,-339.975,-340.997,-331.052,-10.000,60.609,29.944,-1.543,-189.292,210.292
100183.352,302.267,1.155,29.953,517.977,0.576,28.799,243.510,25.797,-186.430,-219.240,-257.288,-257.972,-243.124,-177.471,-261.737,-303.660,-349.826,-344.781,-340.915,-331.047,-319.683,-10.000,60.609,29.944,-1.543,-189.292,210.271
100179.321,302.275,1.155,29.959,518.135,0.416,36.161,244.068,24.191,-186.116,-220.320,-257.495,-259.360,-243.766,-173.676,-251.735,-298.389,-379.138,-350.949,-334.751,-328.560,-321.371,-10.000,60.609,29.944,-1.543,-189.308,210.271
100179.321,302.267,1.155,29.956,518.056,0.416,36.486,242.617,23.977,-188.100,-220.967,-257.703,-259.040,-243.445,-172.113,-255.381,-315.364,-379.031,-352.412,-341.228,-337.991,-337.693,-10.000,60.609,29.944,-1.543,-189.308,210.261
100187.384,302.271,1.155,29.951,517.898,0.576,27.392,242.505,24.512,-186.534,-220.967,-257.391,-257.972,-242.161,-168.765,-263.404,-315.153,-370.429,-355.130,-348.124,-344.936,-344.109,-10.000,60.609,29.944,-1.543,-189.324,210.302
100175.289,302.273,1.155,29.960,518.135,0.576,21.978,243.510,24.084,-187.473,-221.291,-259.259,-259.574,-243.766,-174.345,-257.257,-312.412,-365.969,-352.621,-348.228,-340.375,-339.269,-10.000,60.609,29.944,-1.543,-189.308,210.271
100183.352,302.273,1.155,29.958,518.135,0.897,25.443,243.175,23.335,-188.100,-220.643,-258.429,-259.467,-243.231,-172.783,-249.338,-320.320,-356.517,-346.035,-345.407,-337.577,-333.866,-10.000,60.609,29.944,-1.543,-189.324,210.271
100191.415,302.268,1.155,29.955,518.056,0.416,29.557,240.831,22.371,-189.561,-221.723,-258.844,-259.681,-243.445,-172.030,-258.924,-314.310,-353.118,-341.853,-342.587,-336.126,-333.416,-10.000,60.609,29.944,-1.543,-189.324,210.292
100183.352,302.267,1.155,29.956,518.056,0.576,31.722,241.389,23.228,-187.995,-221.399,-257.599,-258.399,-242.161,-169.574,-256.944,-302.711,-358.110,-343.631,-341.019,-335.607,-333.303,-10.000,60.609,29.944,-1.543,-189.341,210.281
100171.258,302.271,1.154,29.958,518.056,0.576,31.073,242.170,23.121,-187.682,-221.075,-258.637,-258.933,-241.198,-169.351,-250.693,-326.014,-353.755,-346.871,-337.989,-327.212,-319.570,-10.000,60.609,29.944,-1.543,-189.324,210.281
100179.321,302.273,1.155,29.966,518.372,0.576,37.894,242.505,23.442,-187.787,-221.507,-257.391,-259.254,-242.696,-171.695,-266.113,-318.845,-342.022,-335.790,-333.915,-322.755,-312.929,-10.000,60.609,29.944,-1.543,-189.324,210.281
100199.478,302.273,1.155,29.956,518.135,0.576,42.116,240.496,22.264,-188.413,-221.723,-258.844,-259.360,-244.408,-174.821,-259.028,-304.821,-352.110,-335.531,-328.377,-321.926,-312.254,-10.000,60.609,29.944,-1.543,-189.357,210.281
100195.447,302.270,1.155,29.959,518.214,0.736,45.148,240.049,22.050,-188.622,-221.507,-258.533,-259.360,-242.589,-172.588,-264.655,-311.253,-349.030,-336.995,-334.334,-327.627,-325.986,-10.000,60.609,29.944,-1.543,-189.324,210.281
100183.352,302.268,1.155,29.958,518.135,0.576,37.677,242.394,22.050,-187.891,-220.967,-258.740,-259.788,-243.231,-172.476,-255.173,-308.512,-352.640,-343.475,-343.110,-334.780,-335.104,-10.000,60.609,29.944,-1.543,-189.341,210.281
100187.384,302.271,1.155,29.958,518.135,0.576,30.748,241.612,22.907,-188.726,-221.831,-258.325,-260.321,-243.124,-169.797,-267.781,-316.420,-350.198,-342.953,-347.185,-345.145,-354.241,-10.000,60.609,29.944,-1.543,-189.357,210.281
100187.384,302.273,1.155,29.955,518.056,0.416,18.514,242.952,23.121,-187.056,-220.643,-258.118,-259.040,-243.338,-173.481,-267.364,-308.301,-351.472,-347.761,-352.618,-346.078,-346.474,-10.000,60.609,29.944,-1.543,-189.357,210.251
100187.384,302.273,1.155,29.958,518.135,0.736,20.787,241.948,22.692,-188.935,-222.155,-260.193,-261.389,-244.622,-176.272,-258.090,-315.682,-347.013,-341.280,-346.036,-338.719,-338.707,-10.000,60.609,29.944,-1.543,-189.357,210.281
100195.447,302.265,1.155,29.949,517.898,0.256,27.716,241.166,21.194,-189.561,-222.586,-260.505,-261.496,-245.478,-177.723,-274.553,-313.362,-339.792,-332.605,-338.513,-331.878,-327.338,-10.000,60.609,29.944,-1.543,-189.373,210.261
100183.352,302.271,1.155,29.947,517.740,0.096,34.537,239.045,20.016,-191.544,-224.206,-261.024,-262.564,-247.511,-180.514,-257.986,-307.774,-331.403,-324.138,-333.916,-326.799,-323.060,-10.000,60.609,29.944,-1.543,-189.373,210.271
100187.384,302.270,1.155,10.228,60.398,0.072,50.669,-16.272,-31.315,-39.040,-29.793,-25.839,-24.025,-23.970,-25.788,-9.273,-6.010,-10.833,-8.572,-15.045,-21.766,-28.704,0.000,60.609,29.944,-1.543,-188.900,210.281
100211.573,302.275,1.155,10.254,60.714,-0.248,50.345,-16.049,-31.742,-39.248,-30.441,-25.943,-23.277,-24.077,-25.118,-9.482,-6.010,-10.514,-9.200,-14.941,-22.180,-28.141,0.000,60.609,29.944,-1.543,-188.933,210.281
100187.384,302.271,1.155,10.248,60.635,0.072,49.803,-16.049,-31.212,-40.292,-30.657,-25.943,-23.918,-24.398,-24.671,-8.648,-6.432,-10.620,-8.782,-15.254,-22.284,-28.366,0.000,60.609,29.944,-1.543,-188.900,210.281
100207.541,302.270,1.155,10.254,60.714,-0.248,50.128,-16.384,-31.319,-39.561,-31.305,-26.150,-23.811,-24.505,-25.676,-8.648,-5.588,-11.151,-8.991,-15.149,-23.113,-28.366,0.000,60.609,29.944,-1.543,-188.949,210.281
100203.510,302.273,1.155,10.274,60.952,-0.248,50.345,-16.495,-31.854,-40.083,-30.657,-27.084,-24.132,-24.612,-25.230,-9.065,-5.588,-10.195,-8.886,-15.045,-21.766,-29.154,0.000,60.609,29.944,-1.543,-188.933,210.271
100199.478,302.275,1.155,10.274,60.952,0.072,50.128,-16.384,-31.854,-40.501,-31.089,-25.739,-24.238,-24.826,-25.899,-9.482,-5.694,-10.408,-8.991,-14.836,-22.180,-28.141,0.000,60.609,29.944,-1.543,-188.917,210.281
100187.384,302.271,1.155,10.275,60.952,-0.088,49.587,-16.941,-31.319,-40.605,-30.981,-26.154,-24.559,-24.933,-24.448,-8.857,-6.537,-10.408,-9.409,-15.149,-22.180,-28.591,0.000,60.609,29.944,-1.543,-188.900,210.271
100207.541,302.268,1.155,10.280,61.031,-0.248,50.453,-17.610,-32.068,-40.188,-31.628,-26.777,-24.452,-24.933,-26.458,-8.961,-5.061,-11.045,-8.677,-14.732,-21.973,-28.254,0.000,60.609,29.944,-1.543,-188.933,210.271
100195.447,302.265,1.155,10.248,60.635,-0.568,50.020,-16.607,-32.709,-40.188,-31.089,-26.569,-24.345,-24.398,-26.234,-8.857,-5.483,-10.089,-9.200,-15.254,-21.869,-28.254,0.000,60.609,29.944,-1.543,-188.900,210.281
100195.447,302.267,1.155,10.261,60.794,-0.408,50.778,-16.161,-31.319,-40.501,-30.981,-26.466,-25.092,-24.826,-24.895,-8.336,-5.166,-10.089,-8.154,-15.567,-21.662,-28.479,0.000,60.609,29.944,-1.543,-188.933,210.281
100187.384,302.267,1.155,10.268,60.873,-0.408,50.128,-16.941,-31.640,-40.188,-30.981,-26.154,-24.131,-24.933,-24.671,-8.231,-5.799,-10.195,-8.572,-14.627,-21.766,-27.803,0.000,60.609,29.944,-1.543,-188.900,210.271
100207.541,302.262,1.155,10.260,60.794,-0.248,51.102,-17.052,-32.068,-40.710,-31.305,-26.673,-24.345,-23.970,-25.230,-8.752,-5.799,-10.406,-8.154,-14.732,-21.766,-27.916,0.000,60.609,29.944,-1.543,-188.933,210.281
100203.510,302.265,1.155,10.234,60.477,-0.408,50.561,-16.384,-32.388,-40.397,-31.197,-26.881,-24.345,-24.612,-24.895,-8.857,-5.377,-10.725,-8.780,-14.627,-21.869,-27.691,0.000,60.609,29.944,-1.543,-188.917,210.271
100199.478,302.265,1.155,10.274,60.952,-0.408,50.128,-16.718,-31.319,-40.814,-31.413,-26.673,-24.665,-24.184,-25.341,-8.544,-6.115,-10.300,-8.258,-15.149,-21.559,-27.803,0.000,60.609,29.944,-1.543,-188.900,210.271
100207.541,302.267,1.155,10.267,60.873,-0.248,50.669,-17.498,-32.068,-40.605,-31.305,-26.985,-24.345,-24.933,-25.565,-8.648,-5.061,-10.300,-8.780,-14.209,-23.010,-28.141,0.000,60.609,29.944,-1.543,-188.917,210.281
100219.635,302.270,1.155,10.267,60.873,0.072,50.345,-16.941,-32.068,-40.292,-31.413,-26.985,-23.704,-24.398,-26.904,-8.231,-5.588,-9.875,-8.258,-14.941,-21.351,-28.591,0.000,60.609,29.944,-1.543,-188.933,210.261
100219.635,302.267,1.155,10.253,60.714,-0.408,50.561,-17.164,-32.388,-40.501,-31.521,-26.569,-24.452,-24.719,-26.011,-9.273,-5.483,-10.937,-8.049,-14.941,-21.870,-27.803,0.000,60.609,29.944,-1.543,-188.917,210.281
100211.573,302.267,1.155,10.274,60.952,-0.568,49.911,-16.941,-32.281,-41.023,-31.736,-26.881,-24.131,-24.719,-26.569,-8.127,-5.905,-10.300,-8.362,-14.627,-22.180,-28.254,0.000,60.609,29.944,-1.543,-188.900,210.281
100219.635,302.268,1.155,10.267,60.873,-0.408,50.886,-17.164,-31.961,-40.605,-31.844,-26.777,-24.025,-23.542,-26.346,-9.065,-5.377,-11.256,-8.676,-15.149,-22.284,-27.691,0.000,60.609,29.944,-1.543,-188.917,210.281
100203.510,302.268,1.155,10.267,60.873,-0.728,50.561,-16.941,-32.281,-40.710,-31.736,-27.503,-24.452,-24.291,-26.123,-9.065,-5.588,-10.406,-8.571,-14.836,-21.766,-28.817,0.000,60.609,29.944,-1.543,-188.917,210.271
100199.478,302.276,1.155,19.948,229.759,-0.408,230.718,-149.572,-204.561,-240.396,-205.531,-181.420,-156.107,-148.207,-47.326,12.943,9.825,-0.319,-1.882,-16.194,-32.234,-37.822,0.000,60.609,29.944,-1.543,-188.623,210.261
100195.447,302.276,1.155,19.945,229.680,-0.088,231.584,-149.572,-203.599,-240.501,-204.128,-182.042,-156.535,-147.244,-46.321,12.526,9.719,0.213,-2.091,-16.717,-31.819,-38.722,0.000,60.609,29.944,-1.543,-188.656,210.281
100207.541,302.278,1.155,19.961,230.075,-0.088,231.368,-149.126,-204.592,-240.814,-204.883,-181.108,-157.068,-147.351,-47.326,11.482,9.403,0.106,-2.404,-16.717,-32.441,-37.822,0.000,60.609,29.944,-1.543,-188.623,210.281
100207.541,302.281,1.155,19.947,229.759,0.392,230.393,-149.460,-204.271,-241.231,-204.451,-181.316,-155.787,-148.100,-43.307,12.108,8.980,-0.212,-2.404,-16.821,-31.301,-37.259,0.000,60.609,29.944,-1.543,-188.656,210.281
100203.510,302.276,1.155,19.944,229.680,-0.088,231.909,-149.349,-203.523,-239.352,-203.912,-180.382,-154.719,-146.281,-45.874,12.943,10.459,0.106,-1.568,-15.881,-30.783,-36.809,0.000,60.609,29.944,-1.543,-188.623,210.292
100207.541,302.280,1.155,19.951,229.838,0.072,232.125,-147.788,-203.523,-239.039,-203.372,-180.278,-155.360,-146.281,-43.977,12.839,10.142,1.170,-1.777,-15.567,-31.094,-36.696,0.000,60.609,29.944,-1.543,-188.656,210.281
100199.478,302.278,1.155,19.931,229.364,0.232,233.100,-147.566,-201.920,-239.561,-202.833,-180.070,-155.574,-146.067,-43.642,13.674,9.931,0.532,-0.941,-16.403,-30.576,-36.921,0.000,60.609,29.944,-1.543,-188.623,210.281
100211.573,302.283,1.155,19.940,229.601,0.392,231.909,-148.457,-202.561,-239.352,-204.020,-179.863,-154.613,-147.351,-43.865,13.674,10.353,0.213,-2.404,-15.358,-32.027,-36.583,0.000,60.609,29.944,-1.543,-188.656,210.261
100203.510,302.280,1.155,19.937,229.522,0.072,232.234,-148.680,-203.309,-239.248,-203.372,-180.174,-155.253,-146.066,-46.217,12.839,9.931,-0.212,-1.882,-15.776,-31.819,-38.947,0.000,60.609,29.944,-1.543,-188.639,210.281
100203.510,302.280,1.155,19.924,229.206,0.072,230.393,-148.569,-204.485,-239.770,-203.372,-180.382,-156.107,-147.351,-46.440,11.273,8.874,-0.319,-2.718,-16.717,-32.338,-38.047,0.000,60.609,29.944,-1.543,-188.656,210.302
100211.573,302.275,1.155,19.919,229.127,0.072,229.419,-148.011,-202.988,-240.396,-203.696,-180.486,-155.467,-147.137,-53.697,11.900,8.663,0.106,-2.823,-17.866,-32.960,-38.384,0.000,60.609,29.944,-1.543,-188.639,210.281
100211.573,302.273,1.155,19.916,229.048,-0.088,230.068,-149.683,-203.523,-239.248,-204.992,-180.174,-155.680,-147.458,-50.683,12.004,9.614,-0.531,-2.404,-15.985,-32.649,-38.610,0.000,60.609,29.944,-1.543,-188.656,210.302
100199.478,302.273,1.155,19.900,228.653,0.072,229.852,-148.123,-202.988,-239.457,-202.509,-180.070,-155.146,-145.745,-47.222,12.317,10.142,0.958,-2.300,-16.508,-31.094,-39.735,0.000,60.609,29.944,-1.543,-188.656,210.271
100203.510,302.270,1.155,19.920,229.127,0.072,229.744,-148.234,-203.309,-239.457,-203.588,-179.759,-155.574,-146.709,-46.664,11.900,9.825,0.213,-1.986,-16.717,-32.027,-38.047,0.000,60.609,29.944,-1.543,-188.639,210.281
100203.510,302.278,1.155,19.913,228.969,-0.088,229.635,-148.123,-202.240,-239.143,-203.480,-179.448,-154.506,-146.388,-49.678,13.152,9.191,0.426,-2.195,-16.194,-31.301,-38.722,0.000,60.609,29.944,-1.543,-188.639,210.292
100207.541,302.276,1.155,19.913,228.969,0.072,230.826,-149.460,-202.882,-239.143,-204.452,-179.863,-155.467,-146.816,-47.668,12.943,9.508,-0.743,-2.718,-16.508,-31.923,-38.272,0.000,60.609,29.944,-1.543,-188.623,210.281
100207.541,302.278,1.155,19.913,228.969,0.392,230.502,-147.566,-203.309,-239.248,-203.372,-180.693,-154.826,-146.923,-45.212,12.004,9.403,-0.212,-3.449,-16.194,-31.923,-38.610,0.000,60.609,29.944,-1.543,-188.607,210.302
100199.478,302.280,1.155,19.910,228.890,0.232,229.961,-148.011,-202.561,-239.352,-203.264,-180.070,-155.894,-146.602,-49.008,11.691,8.980,-0.106,-2.927,-17.970,-32.649,-38.159,0.000,60.609,29.944,-1.543,-188.623,210.281
100215.604,302.278,1.155,19.912,228.969,0.392,229.095,-148.568,-202.561,-238.413,-203.480,-180.382,-155.360,-147.244,-49.008,12.108,9.297,0.426,-2.718,-16.403,-32.545,-38.722,0.000,60.609,29.944,-1.543,-188.656,210.292
100199.478,302.280,1.155,19.914,228.969,0.392,229.636,-148.903,-202.988,-238.622,-202.725,-180.070,-155.146,-146.281,-49.120,12.317,9.508,-0.319,-2.927,-16.299,-31.923,-38.947,0.000,60.609,29.944,-1.543,-188.656,210.292
100219.635,302.296,1.155,29.566,504.783,-0.088,511.021,-341.718,-469.364,-556.053,-474.533,-427.809,-372.116,-344.032,-98.781,24.843,15.002,-1.912,-12.650,-42.634,-79.082,-94.104,0.000,60.609,29.944,-1.543,-188.754,210.281
