%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100110.786,301.952,1.155,9.920,56.834,0.408,-16.537,25.456,4.817,-15.553,-19.538,-23.452,-21.035,-16.907,-9.487,-13.443,-26.676,-45.348,-50.076,-56.322,-57.316,-61.798,-8.000,60.609,29.944,-1.543,-189.031,210.271
100102.723,301.946,1.155,9.934,56.992,-0.072,-17.509,26.796,4.496,-15.866,-19.322,-23.867,-20.394,-16.265,-9.934,-13.547,-25.621,-45.666,-50.285,-56.636,-56.695,-61.910,-8.000,60.609,29.944,-1.543,-189.047,210.292
100102.723,301.951,1.155,9.914,56.755,-0.072,-17.077,27.019,5.031,-15.449,-18.999,-22.726,-20.928,-15.944,-9.153,-15.110,-27.097,-45.242,-51.121,-57.158,-56.695,-60.334,-8.000,60.609,29.944,-1.543,-189.014,210.292
100126.912,301.949,1.155,9.913,56.755,0.088,-17.725,27.019,5.138,-15.240,-18.675,-22.207,-19.647,-15.730,-9.376,-14.798,-27.414,-45.348,-51.435,-56.949,-56.487,-60.222,-8.000,60.609,29.944,-1.543,-189.047,210.281
100110.786,301.949,1.155,9.906,56.676,0.088,-15.672,25.791,4.710,-15.240,-19.538,-23.037,-20.394,-15.730,-10.492,-15.944,-26.570,-47.684,-50.807,-56.009,-56.384,-59.096,-8.000,60.609,29.944,-1.543,-189.031,210.271
100106.755,301.947,1.155,9.907,56.676,0.088,-15.996,26.908,5.138,-14.927,-18.567,-23.245,-19.647,-16.051,-9.711,-15.215,-27.414,-46.091,-51.644,-55.591,-54.933,-57.520,-8.000,60.609,29.944,-1.543,-189.031,210.271
100098.692,301.960,1.155,20.005,231.095,0.088,-94.572,112.544,14.879,-77.662,-89.920,-102.334,-97.273,-84.323,-56.255,-8.544,-27.835,-63.402,-95.865,-189.449,-333.327,-349.174,-8.000,60.609,29.944,-1.543,-189.194,210.271
100102.723,301.960,1.155,20.005,231.095,0.088,-99.219,114.777,14.129,-77.557,-89.596,-103.372,-97.273,-83.681,-55.697,-8.752,-28.152,-62.021,-94.611,-188.090,-335.814,-351.200,-8.000,60.609,29.944,-1.543,-189.210,210.292
100090.629,301.957,1.155,20.013,231.253,0.088,-100.300,114.777,15.200,-77.870,-90.028,-102.438,-97.914,-84.430,-55.808,-8.648,-28.468,-61.065,-92.833,-192.270,-332.808,-342.870,-8.000,60.609,29.944,-1.543,-189.210,210.292
100090.629,301.955,1.155,20.010,231.174,0.248,-97.490,114.330,14.771,-76.931,-90.135,-102.022,-97.273,-84.323,-55.473,-8.127,-28.890,-60.959,-92.729,-185.791,-334.259,-343.095,-8.000,60.609,29.944,-1.543,-189.194,210.302
100082.566,301.957,1.155,20.010,231.174,0.408,-95.436,113.437,14.878,-77.244,-89.488,-102.956,-96.953,-83.467,-56.143,-8.648,-28.574,-60.853,-95.029,-189.344,-330.632,-340.507,-8.000,60.609,29.944,-1.543,-189.210,210.281
100090.629,301.963,1.155,20.010,231.174,0.408,-94.139,113.995,14.022,-77.244,-89.812,-102.214,-97.273,-84.216,-55.362,-9.586,-29.628,-62.021,-93.147,-191.434,-326.590,-336.229,-8.000,60.609,29.944,-1.543,-189.210,210.281
100094.660,301.963,1.155,20.016,231.332,-0.072,-92.626,113.548,14.343,-78.183,-90.243,-102.110,-97.700,-84.644,-56.366,-9.794,-30.366,-60.322,-93.670,-193.315,-329.181,-336.229,-8.000,60.609,29.944,-1.543,-189.226,210.281
100094.660,301.962,1.155,20.006,231.095,0.408,-92.086,112.878,14.022,-78.288,-90.999,-102.837,-98.127,-85.085,-57.036,-10.003,-29.312,-62.340,-93.461,-192.793,-330.943,-338.818,-8.000,60.609,29.944,-1.543,-189.226,210.271
100102.723,301.963,1.155,20.015,231.332,0.088,-93.599,113.883,13.594,-78.496,-90.567,-103.874,-98.127,-84.978,-58.041,-10.211,-29.628,-60.959,-93.774,-194.882,-326.797,-336.229,-8.000,60.609,29.944,-1.543,-189.194,210.292
100094.660,301.963,1.155,20.016,231.332,0.248,-92.086,113.325,14.022,-78.496,-90.459,-102.422,-98.554,-85.085,-56.701,-11.150,-29.733,-60.003,-93.042,-198.435,-325.864,-334.541,-8.000,60.609,29.944,-1.543,-189.194,210.281
100094.660,301.967,1.155,20.020,231.411,0.248,-91.437,113.660,13.915,-77.870,-90.243,-102.941,-97.486,-84.978,-56.925,-11.255,-28.995,-62.765,-92.206,-194.360,-324.724,-338.818,-8.000,60.609,29.944,-1.543,-189.178,210.281
100098.692,301.962,1.155,20.012,231.253,0.088,-91.978,112.655,14.343,-78.183,-90.459,-102.629,-97.059,-83.586,-56.925,-10.525,-30.577,-61.278,-89.802,-194.464,-328.662,-339.268,-8.000,60.609,29.944,-1.543,-189.210,210.281
100094.660,301.967,1.155,20.013,231.253,0.088,-92.518,114.442,14.129,-77.557,-89.920,-102.629,-97.166,-83.907,-56.366,-11.150,-29.522,-61.065,-93.042,-194.151,-330.321,-340.281,-8.000,60.609,29.944,-1.543,-189.210,210.271
100082.566,301.959,1.155,20.014,231.253,-0.072,-93.491,113.325,14.771,-78.288,-90.675,-102.214,-98.020,-84.228,-55.250,-11.359,-28.995,-61.915,-91.474,-197.390,-326.071,-335.666,-8.000,60.609,29.944,-1.543,-189.226,210.281
100082.566,301.965,1.155,20.018,231.332,0.088,-92.410,113.325,14.343,-77.766,-90.567,-102.629,-97.273,-84.871,-56.366,-10.108,-30.366,-62.871,-90.847,-197.495,-329.284,-337.017,-8.000,60.609,29.944,-1.543,-189.178,210.281
100086.598,301.965,1.155,20.014,231.253,-0.072,-91.978,113.660,13.701,-77.766,-90.351,-102.629,-97.380,-84.121,-56.590,-9.587,-28.890,-62.446,-93.042,-192.688,-328.870,-334.203,-8.000,60.609,29.944,-1.543,-189.161,210.292
100094.660,301.968,1.155,20.016,231.332,0.088,-90.465,114.218,13.915,-77.557,-90.028,-102.837,-97.273,-83.907,-55.362,-10.213,-30.050,-60.853,-93.565,-194.360,-327.626,-335.441,-8.000,60.609,29.944,-1.543,-189.161,210.271
100098.692,301.965,1.155,20.026,231.569,0.408,-91.438,113.548,14.771,-78.705,-90.351,-102.629,-98.020,-84.335,-56.143,-8.128,-29.522,-61.703,-91.370,-191.225,-332.290,-336.454,-8.000,60.609,29.944,-1.543,-189.178,210.281
100098.692,301.967,1.155,20.023,231.490,0.408,-91.978,113.995,14.557,-76.931,-90.243,-102.110,-95.885,-83.586,-55.027,-8.337,-29.522,-59.579,-94.611,-194.987,-329.077,-330.601,-8.000,60.609,29.944,-1.543,-189.145,210.261
100102.723,301.967,1.155,20.029,231.648,0.248,-88.519,113.995,14.664,-77.035,-88.948,-102.837,-97.166,-83.372,-55.585,-7.295,-29.628,-59.472,-91.370,-199.480,-325.242,-328.575,-8.000,60.609,29.944,-1.543,-189.178,210.292
100094.660,301.997,1.155,30.267,528.880,0.408,-353.105,264.055,29.329,-184.760,-211.684,-240.682,-230.424,-202.246,-140.191,-19.380,-70.432,-142.203,-202.603,-317.721,-672.044,-959.222,-8.000,60.609,29.944,-1.543,-191.167,210.292
100106.755,302.001,1.155,30.272,529.117,0.408,-343.269,263.495,29.650,-186.221,-212.116,-240.786,-231.065,-202.888,-140.302,-18.755,-71.381,-141.991,-202.289,-317.930,-669.764,-942.699,-8.000,60.609,29.944,-1.543,-191.167,210.281
100118.849,301.994,1.155,30.265,528.959,0.248,-341.540,264.165,29.864,-185.177,-212.979,-240.889,-230.317,-203.851,-140.191,-18.547,-70.432,-144.221,-201.139,-314.273,-662.612,-968.889,-8.000,60.609,29.944,-1.543,-191.200,210.281
100114.818,301.994,1.155,30.261,528.800,0.408,-353.429,264.723,30.506,-184.446,-211.576,-240.578,-230.104,-201.176,-140.637,-17.713,-69.800,-143.159,-199.885,-312.288,-658.259,-972.036,-8.000,60.609,29.944,-1.543,-191.216,210.281
100110.786,301.989,1.155,30.262,528.800,0.088,-356.996,265.839,30.720,-184.446,-212.007,-239.644,-230.851,-202.246,-139.298,-18.963,-70.327,-142.947,-201.244,-311.138,-651.522,-985.187,-8.000,60.609,29.944,-1.543,-191.249,210.281
100102.723,301.989,1.155,30.263,528.800,0.408,-364.994,266.621,31.898,-183.820,-211.144,-239.295,-229.036,-200.641,-137.177,-17.088,-70.749,-141.885,-199.467,-310.929,-661.265,-971.137,-8.000,60.609,29.944,-1.543,-191.265,210.281
100102.723,301.996,1.155,30.261,528.721,0.248,-353.969,265.504,31.684,-182.985,-211.252,-239.088,-229.249,-201.176,-137.847,-18.547,-71.487,-143.265,-199.885,-314.273,-656.394,-964.730,-8.000,60.609,29.944,-1.543,-191.265,210.281
100098.692,301.992,1.155,30.259,528.642,-0.072,-355.591,266.733,30.399,-183.298,-211.360,-240.229,-229.782,-201.068,-137.065,-17.505,-70.643,-142.416,-201.662,-314.691,-644.681,-971.699,-8.000,60.609,29.944,-1.543,-191.281,210.271
100098.692,301.992,1.155,30.268,528.959,0.088,-360.130,266.174,32.112,-183.506,-211.036,-238.776,-229.996,-201.818,-137.847,-18.547,-70.854,-143.902,-200.721,-313.228,-660.436,-972.711,-8.000,60.609,29.944,-1.543,-191.298,210.292
100094.660,301.992,1.155,30.264,528.800,0.088,-358.725,265.616,30.399,-184.759,-212.439,-240.852,-230.957,-203.637,-139.074,-18.966,-72.119,-144.858,-201.767,-314.168,-659.399,-978.668,-8.000,60.609,29.944,-1.543,-191.298,210.271
100098.692,301.997,1.155,30.266,528.880,-0.072,-358.293,266.174,31.470,-183.506,-210.820,-239.710,-228.715,-200.747,-138.405,-17.507,-68.851,-143.159,-201.139,-314.377,-673.806,-963.494,-8.000,60.609,29.944,-1.543,-191.330,210.281
100114.818,301.992,1.155,30.266,528.959,0.248,-346.620,265.393,30.292,-183.715,-211.683,-240.956,-230.423,-202.246,-140.302,-19.696,-71.803,-142.097,-202.080,-324.303,-669.764,-932.133,-8.000,60.609,29.944,-1.543,-191.314,210.281
100098.692,301.996,1.155,30.268,528.959,-0.072,-340.567,264.835,30.720,-184.863,-211.575,-240.540,-229.996,-202.139,-139.521,-19.696,-68.956,-143.371,-205.007,-320.646,-650.382,-962.257,-8.000,60.609,29.944,-1.543,-191.314,210.271
100106.755,301.992,1.155,30.260,528.721,-0.232,-352.456,264.500,31.256,-184.550,-211.899,-240.852,-230.103,-203.316,-140.414,-19.800,-71.276,-143.371,-204.903,-318.395,-663.960,-975.184,-8.000,60.609,29.944,-1.543,-191.314,210.292
100102.723,301.988,1.155,30.261,528.721,-0.072,-355.807,265.728,30.613,-184.446,-212.115,-240.644,-230.850,-201.925,-139.967,-20.008,-70.538,-141.672,-203.544,-316.828,-677.020,-953.040,-8.000,60.609,29.944,-1.543,-191.314,210.271
100102.723,301.991,1.155,30.259,528.642,-0.232,-344.458,265.728,30.613,-183.820,-210.928,-239.814,-229.889,-201.711,-139.298,-20.113,-70.221,-144.221,-204.380,-319.544,-668.936,-959.560,-8.000,60.609,29.944,-1.543,-191.347,210.281
100094.660,301.994,1.155,30.260,528.642,-0.072,-345.430,265.058,30.720,-184.133,-211.467,-239.503,-229.676,-201.818,-138.405,-18.966,-72.647,-142.734,-204.275,-322.679,-674.948,-931.571,-8.000,60.609,29.944,-1.543,-191.314,210.281
100098.692,301.988,1.155,30.255,528.484,-0.232,-337.107,265.728,31.791,-182.776,-211.036,-238.465,-228.501,-200.105,-136.507,-17.820,-69.694,-144.008,-203.857,-322.261,-665.308,-930.785,-8.000,60.609,29.944,-1.543,-191.330,210.281
100090.629,301.989,1.155,30.260,528.642,-0.392,-337.323,265.393,30.292,-183.820,-211.360,-241.059,-229.889,-201.496,-138.405,-18.028,-71.170,-144.433,-205.530,-316.096,-657.017,-941.575,-8.000,60.609,29.944,-1.543,-191.298,210.292
100094.660,301.989,1.155,30.264,528.800,-0.232,-339.809,266.174,31.791,-183.402,-210.496,-238.673,-228.821,-200.747,-136.619,-17.090,-68.745,-142.946,-204.380,-314.947,-652.974,-942.250,-8.000,60.609,29.944,-1.543,-191.347,210.281
100098.692,302.005,1.155,10.045,58.257,-0.072,54.350,-25.969,-36.771,-38.413,-27.742,-27.711,-28.082,-27.073,-26.565,-9.273,-4.428,-7.859,-4.704,-10.240,-13.992,-16.322,2.000,60.609,29.944,-1.543,-188.851,210.281
100102.723,302.005,1.155,10.045,58.257,0.408,53.592,-26.526,-36.771,-38.726,-28.714,-28.230,-27.335,-28.250,-27.681,-9.065,-5.483,-8.284,-4.913,-9.822,-13.992,-16.997,2.000,60.609,29.944,-1.543,-188.884,210.281
100102.723,302.007,1.155,10.059,58.415,0.088,54.458,-28.198,-37.519,-38.622,-28.930,-28.022,-27.335,-27.501,-29.690,-8.961,-4.323,-8.815,-5.332,-9.509,-13.992,-17.335,2.000,60.609,29.944,-1.543,-188.900,210.292
100098.692,302.007,1.155,10.032,58.099,-0.072,53.700,-26.637,-37.305,-39.144,-28.498,-29.372,-27.548,-28.036,-29.355,-8.961,-4.745,-7.859,-5.541,-9.718,-13.889,-17.560,2.000,60.609,29.944,-1.543,-188.868,210.292
100106.755,302.009,1.155,10.031,58.099,0.088,53.917,-26.749,-37.198,-39.457,-29.038,-28.230,-27.975,-27.715,-30.360,-9.273,-4.534,-8.284,-5.227,-11.181,-13.992,-16.997,2.000,60.609,29.944,-1.543,-188.900,210.281
100090.629,302.010,1.155,10.039,58.178,0.248,53.592,-27.641,-36.985,-39.248,-29.038,-28.641,-27.121,-28.143,-31.364,-9.169,-4.956,-8.284,-5.227,-9.718,-14.510,-17.447,2.000,60.609,29.944,-1.543,-188.900,210.292
100098.692,302.004,1.155,10.038,58.178,0.088,53.700,-27.975,-37.733,-39.248,-28.498,-29.367,-27.228,-27.822,-30.695,-9.586,-4.639,-8.390,-5.541,-10.136,-13.785,-17.335,2.000,60.609,29.944,-1.543,-188.900,210.292
100078.535,302.005,1.154,10.026,58.020,0.568,53.484,-26.749,-38.054,-39.248,-29.146,-28.433,-27.228,-27.929,-28.351,-10.315,-5.483,-7.646,-5.959,-10.449,-13.992,-16.997,2.000,60.609,29.944,-1.543,-188.900,210.271
100090.629,302.005,1.155,10.018,57.941,0.408,53.917,-27.418,-37.412,-39.561,-28.498,-28.226,-27.121,-28.036,-27.904,-9.065,-5.166,-8.390,-4.913,-10.554,-13.474,-17.110,2.000,60.609,29.944,-1.543,-188.868,210.281
100098.692,302.007,1.155,10.025,58.020,0.248,53.917,-27.083,-36.985,-38.622,-28.822,-28.122,-26.908,-28.571,-28.574,-9.483,-4.112,-8.071,-5.332,-9.300,-14.821,-16.434,2.000,60.609,29.944,-1.543,-188.884,210.281
100106.755,302.007,1.155,10.031,58.099,0.408,54.458,-26.749,-37.091,-38.309,-27.742,-28.433,-26.587,-27.822,-28.239,-9.170,-4.428,-7.646,-5.332,-10.136,-13.681,-17.785,2.000,60.609,29.944,-1.543,-188.917,210.271
100098.692,302.009,1.155,10.025,58.020,0.568,54.567,-25.969,-36.985,-38.309,-28.066,-27.499,-27.014,-26.752,-27.569,-9.692,-4.850,-7.965,-4.809,-9.509,-13.267,-15.984,2.000,60.609,29.944,-1.543,-188.917,210.281
100114.818,302.009,1.155,10.024,58.020,0.248,54.242,-25.969,-36.129,-38.622,-28.066,-27.292,-26.587,-27.715,-26.900,-9.275,-5.272,-7.646,-5.541,-10.031,-13.889,-16.885,2.000,60.609,29.944,-1.543,-188.917,210.271
100102.723,302.005,1.155,10.045,58.257,0.568,54.783,-26.972,-36.450,-38.413,-27.958,-27.811,-26.587,-27.180,-27.681,-9.483,-4.639,-8.921,-5.332,-9.718,-14.200,-17.222,2.000,60.609,29.944,-1.543,-188.900,210.292
100114.818,302.007,1.155,10.031,58.099,0.568,54.350,-25.857,-36.985,-37.891,-27.742,-28.329,-26.801,-26.752,-27.681,-9.796,-5.483,-8.177,-6.273,-10.240,-14.407,-17.785,2.000,60.609,29.944,-1.543,-188.900,210.281
100118.849,302.010,1.155,10.031,58.099,0.728,53.700,-25.634,-36.236,-37.787,-27.526,-27.084,-27.441,-27.073,-26.900,-9.587,-4.850,-8.390,-5.018,-10.763,-14.303,-17.785,2.000,60.609,29.944,-1.543,-188.917,210.281
100102.723,302.013,1.155,10.025,58.020,0.568,53.592,-25.746,-36.023,-37.474,-27.095,-26.877,-25.947,-27.180,-25.895,-9.692,-5.694,-8.390,-5.436,-9.718,-14.096,-17.673,2.000,60.609,29.944,-1.543,-188.884,210.281
100098.692,302.010,1.155,10.018,57.941,0.568,53.592,-26.303,-36.343,-37.369,-27.526,-27.188,-25.840,-26.110,-26.118,-10.421,-5.272,-8.708,-5.436,-10.031,-14.614,-18.348,2.000,60.609,29.944,-1.543,-188.884,210.281
100098.692,302.009,1.155,10.004,57.782,0.408,54.133,-25.300,-36.450,-37.369,-27.203,-27.395,-26.587,-26.431,-25.672,-10.421,-5.588,-8.390,-6.168,-10.658,-14.821,-18.235,2.000,60.609,29.944,-1.543,-188.933,210.271
100102.723,302.007,1.155,10.018,57.941,0.568,53.917,-25.189,-35.702,-38.204,-26.663,-27.292,-26.694,-26.538,-26.007,-10.108,-5.799,-9.027,-6.273,-11.076,-14.407,-18.348,2.000,60.609,29.944,-1.543,-188.900,210.271
100086.598,302.010,1.155,20.118,233.624,0.248,237.646,-233.608,-267.017,-285.385,-238.022,-207.989,-187.286,-180.737,-40.517,18.371,19.650,14.576,17.066,9.105,6.541,14.213,2.000,60.609,29.944,-1.543,-189.031,210.281
100094.660,302.005,1.155,20.140,234.177,0.248,238.404,-231.267,-267.338,-285.594,-237.267,-208.404,-187.499,-181.593,-40.070,17.954,19.439,15.002,16.542,8.895,6.438,13.649,2.000,60.609,29.944,-1.543,-189.031,210.281
100098.692,302.010,1.155,20.133,234.019,0.568,237.971,-232.159,-266.375,-285.177,-237.483,-207.989,-188.033,-181.700,-41.410,18.580,19.016,14.789,16.857,7.849,5.711,13.536,2.000,60.609,29.944,-1.543,-189.014,210.271
100098.692,302.012,1.155,20.127,233.861,0.248,236.997,-232.047,-267.016,-284.758,-237.914,-208.196,-187.072,-181.165,-41.075,18.163,19.861,15.002,16.438,8.895,5.295,13.198,2.000,60.609,29.944,-1.543,-189.096,210.271
100098.692,302.015,1.155,20.137,234.098,0.408,236.455,-232.047,-267.230,-285.593,-237.267,-208.508,-187.499,-180.844,-42.191,17.954,19.016,14.895,16.228,8.477,6.022,12.747,2.000,60.609,29.944,-1.543,-189.031,210.271
100098.692,302.017,1.155,20.137,234.098,0.568,236.888,-231.378,-267.123,-284.967,-237.267,-207.573,-187.286,-180.844,-39.735,17.119,19.861,14.895,16.857,8.581,6.022,13.423,2.000,60.609,29.944,-1.543,-189.047,210.261
100094.660,302.012,1.155,20.134,234.019,0.408,236.347,-231.490,-266.161,-285.280,-237.375,-207.884,-187.499,-181.165,-42.079,18.267,17.537,14.363,16.228,7.535,5.815,13.649,2.000,60.609,29.944,-1.543,-189.031,210.261
100102.723,302.012,1.155,20.130,233.940,0.088,236.455,-231.713,-266.481,-284.445,-237.699,-207.884,-186.645,-180.630,-39.401,18.267,19.861,14.044,16.752,8.686,5.399,13.423,2.000,60.609,29.944,-1.543,-189.031,210.271
100102.723,302.010,1.155,20.126,233.861,0.248,236.997,-230.933,-266.268,-284.236,-236.943,-208.196,-187.285,-179.988,-40.294,18.058,19.228,15.108,16.019,8.372,5.711,12.634,2.000,60.609,29.944,-1.543,-189.031,210.292
100090.629,302.015,1.155,20.131,233.940,0.248,236.239,-230.487,-266.481,-284.340,-237.159,-207.262,-187.606,-180.416,-40.405,17.536,18.911,14.895,16.333,7.744,4.984,12.521,2.000,60.609,29.944,-1.543,-189.031,210.271
100094.660,302.012,1.155,20.127,233.861,0.088,234.723,-231.601,-266.268,-284.654,-237.483,-208.092,-187.285,-181.486,-41.856,17.327,17.749,14.257,15.600,7.535,4.465,11.506,2.000,60.609,29.944,-1.543,-189.014,210.292
100102.723,302.010,1.155,20.119,233.703,0.248,235.156,-232.047,-266.588,-284.967,-237.807,-208.715,-187.926,-181.700,-42.191,16.492,17.854,12.555,15.181,7.640,4.049,11.280,2.000,60.609,29.944,-1.543,-189.047,210.261
100098.692,302.015,1.155,20.120,233.703,0.248,233.965,-231.490,-267.443,-285.384,-237.267,-208.507,-187.819,-181.379,-40.852,15.970,18.382,14.257,15.077,7.849,4.153,11.280,2.000,60.609,29.944,-1.543,-189.031,210.281
100106.755,302.017,1.155,20.123,233.782,0.248,234.615,-231.824,-266.695,-285.384,-237.483,-208.092,-187.926,-181.058,-42.972,16.075,18.277,13.300,15.496,5.965,3.530,10.603,2.000,60.609,29.944,-1.543,-189.031,210.292
100118.849,302.017,1.155,20.125,233.861,0.248,233.316,-232.493,-266.802,-285.280,-238.239,-208.715,-187.606,-181.700,-42.638,16.284,18.065,13.832,15.496,7.535,3.530,10.829,2.000,60.609,29.944,-1.543,-189.014,210.292
100098.692,302.017,1.155,20.123,233.782,0.248,234.398,-233.273,-266.909,-284.967,-237.591,-208.611,-187.606,-181.593,-44.758,16.179,18.488,13.087,14.763,6.698,4.465,10.265,2.000,60.609,29.944,-1.543,-189.014,210.292
100110.786,302.010,1.155,20.132,234.019,0.088,233.857,-232.270,-267.978,-285.906,-237.915,-208.818,-188.140,-182.021,-42.414,15.031,17.960,13.512,14.658,7.430,4.049,10.942,2.000,60.609,29.944,-1.543,-189.014,210.271
100102.723,302.017,1.155,20.126,233.861,0.248,234.182,-232.270,-267.016,-286.219,-238.023,-208.300,-188.033,-182.556,-43.865,15.970,17.749,13.193,14.553,5.547,3.842,10.603,2.000,60.609,29.944,-1.543,-188.982,210.292
100098.692,302.015,1.155,20.137,234.098,0.088,234.182,-233.161,-267.550,-286.324,-239.426,-209.337,-188.887,-182.342,-44.870,16.284,18.488,13.406,14.867,7.116,3.426,11.844,2.000,60.609,29.944,-1.543,-188.998,210.281
100098.692,302.018,1.155,20.130,233.940,-0.232,234.940,-232.604,-267.443,-285.802,-237.915,-209.026,-188.140,-181.379,-44.982,16.284,17.960,13.619,14.972,6.384,4.361,10.152,2.000,60.609,29.944,-1.543,-189.014,210.281
100098.692,302.018,1.155,29.733,510.386,0.088,519.899,-517.259,-596.459,-641.021,-534.876,-471.815,-422.514,-382.234,-111.170,41.127,39.617,32.770,32.666,16.012,9.656,26.170,2.000,60.609,29.944,-1.543,-189.520,210.302
