%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100788.070,301.406,1.165,20.022,233.493,-1.001,-47.555,81.615,-18.492,-104.398,-109.689,-116.966,-107.949,-90.435,-66.868,-4.064,-21.825,-50.232,-67.533,-105.643,-259.112,-343.710,-6.000,60.609,29.944,-1.543,-175.299,215.713
100804.196,301.412,1.165,20.020,233.493,-0.840,-47.880,81.503,-17.530,-105.337,-109.689,-117.277,-107.095,-90.221,-66.534,-3.647,-23.196,-50.976,-67.220,-105.538,-260.356,-343.034,-6.000,60.609,29.944,-1.543,-175.283,215.734
100804.196,301.409,1.165,20.017,233.414,-0.840,-47.772,81.168,-17.851,-104.502,-110.337,-117.070,-107.202,-90.007,-66.087,-4.377,-22.036,-50.551,-67.847,-105.225,-259.216,-343.372,-6.000,60.609,29.944,-1.543,-175.299,215.744
100804.196,301.409,1.165,20.020,233.493,-1.161,-47.123,82.285,-17.958,-104.398,-109.042,-117.692,-106.882,-89.471,-66.534,-4.064,-22.458,-49.701,-67.847,-104.911,-259.319,-344.610,-6.000,60.609,29.944,-1.543,-175.299,215.724
100796.133,301.409,1.165,20.011,233.256,-1.321,-47.880,81.950,-17.744,-103.980,-108.718,-116.551,-107.843,-90.007,-66.310,-4.689,-22.247,-50.020,-67.115,-105.225,-261.393,-344.047,-6.000,60.609,29.944,-1.543,-175.299,215.734
100804.196,301.406,1.165,20.010,233.256,-1.161,-49.069,81.280,-17.530,-104.189,-109.150,-117.381,-107.095,-89.900,-66.980,-4.585,-23.091,-50.126,-68.056,-105.225,-261.082,-343.710,-6.000,60.609,29.944,-1.543,-175.299,215.734
100796.133,301.407,1.165,20.007,233.177,-1.321,-47.447,80.387,-18.385,-104.607,-110.121,-117.070,-107.202,-90.649,-67.315,-5.210,-22.669,-51.400,-67.742,-105.956,-263.363,-342.696,-6.000,60.609,29.944,-1.543,-175.283,215.744
100808.228,301.406,1.165,20.003,233.098,-1.161,-48.312,81.615,-18.492,-104.920,-109.258,-117.485,-107.202,-90.007,-66.757,-5.002,-22.985,-50.338,-68.370,-106.479,-262.533,-342.696,-6.000,60.609,29.944,-1.543,-175.266,215.734
100800.165,301.409,1.165,20.010,233.256,-1.161,-48.312,80.833,-17.744,-104.398,-109.797,-117.173,-108.270,-90.114,-67.762,-5.315,-22.985,-50.763,-67.847,-107.210,-262.326,-343.372,-6.000,60.609,29.944,-1.543,-175.299,215.744
100796.133,301.409,1.165,20.001,233.019,-1.001,-50.474,81.280,-18.171,-104.815,-110.553,-117.588,-107.202,-91.398,-68.096,-5.627,-23.407,-51.400,-68.370,-105.643,-262.637,-345.511,-6.000,60.609,29.944,-1.543,-175.283,215.724
100812.259,301.425,1.165,30.131,528.907,-3.562,-168.930,191.590,-41.895,-244.188,-254.359,-272.229,-252.737,-218.543,-157.824,-14.379,-58.728,-119.474,-168.102,-256.427,-457.697,-809.268,-6.000,60.609,29.944,-1.543,-148.634,215.713
100820.322,301.426,1.165,30.132,528.986,-3.562,-167.741,191.365,-40.399,-244.188,-254.251,-271.503,-251.776,-218.221,-157.712,-12.086,-59.571,-120.112,-167.893,-257.263,-458.629,-810.392,-6.000,60.609,29.944,-1.543,-149.238,215.744
100808.228,301.425,1.165,30.134,528.986,-3.402,-168.498,191.365,-41.046,-243.248,-254.791,-271.607,-252.523,-218.007,-157.043,-11.878,-57.779,-120.005,-167.579,-255.277,-458.319,-809.493,-6.000,60.609,29.944,-1.543,-148.699,215.724
100816.290,301.423,1.165,30.131,528.907,-3.242,-165.904,191.923,-39.977,-242.725,-253.064,-271.607,-251.242,-217.258,-156.261,-11.878,-58.833,-119.156,-167.684,-255.800,-457.386,-811.066,-6.000,60.609,29.944,-1.543,-148.618,215.713
100808.228,301.423,1.165,30.132,528.907,-3.082,-167.633,192.704,-40.832,-243.874,-254.575,-271.192,-252.203,-217.686,-155.257,-12.191,-57.779,-119.474,-167.474,-255.382,-456.764,-807.582,-6.000,60.609,29.944,-1.543,-148.797,215.754
100804.196,301.426,1.165,30.126,528.670,-3.562,-167.633,193.709,-38.587,-241.890,-252.632,-269.115,-250.067,-215.974,-153.694,-10.940,-58.095,-119.581,-165.384,-255.904,-456.038,-809.942,-6.000,60.609,29.944,-1.543,-149.074,215.754
100792.102,301.428,1.165,30.125,528.591,-3.562,-167.309,191.700,-40.405,-242.934,-254.899,-271.813,-251.988,-217.258,-154.922,-11.670,-57.990,-119.793,-167.265,-255.695,-456.142,-807.694,-6.000,60.609,29.944,-1.543,-148.618,215.734
100804.196,301.425,1.165,30.119,528.433,-3.562,-166.985,194.491,-39.656,-241.473,-252.200,-270.360,-250.173,-215.010,-152.801,-10.628,-57.146,-118.412,-166.220,-255.068,-454.380,-808.369,-6.000,60.609,29.944,-1.543,-148.781,215.744
100804.196,301.425,1.165,30.121,528.512,-3.562,-166.336,192.816,-40.191,-242.621,-253.819,-270.568,-252.736,-217.365,-155.952,-12.399,-59.044,-120.218,-167.788,-256.113,-456.038,-807.469,-6.000,60.609,29.944,-1.543,-148.797,215.754
100788.070,301.431,1.165,30.126,528.591,-3.562,-167.201,194.379,-40.084,-242.099,-252.740,-269.426,-249.853,-216.616,-155.282,-11.776,-58.095,-119.581,-166.115,-255.382,-455.831,-809.718,-6.000,60.609,29.944,-1.543,-148.732,215.734
100804.196,301.426,1.165,30.114,528.275,-3.082,-167.309,190.918,-40.405,-243.665,-254.251,-272.540,-252.736,-218.221,-158.631,-13.339,-59.782,-121.705,-169.147,-256.218,-457.282,-808.818,-6.000,60.609,29.944,-1.543,-148.683,215.734
100804.196,301.428,1.165,30.117,528.354,-3.082,-168.282,192.704,-42.115,-243.665,-253.819,-271.813,-251.775,-217.472,-156.064,-12.401,-58.306,-119.368,-167.161,-255.695,-455.313,-809.718,-6.000,60.609,29.944,-1.543,-148.667,215.734
100792.102,301.431,1.165,30.121,528.433,-3.402,-167.525,190.918,-40.618,-244.709,-254.467,-272.021,-253.590,-218.542,-159.301,-13.756,-60.520,-121.174,-168.520,-256.845,-458.008,-807.245,-6.000,60.609,29.944,-1.543,-149.254,215.734
100804.196,301.426,1.165,30.108,528.038,-3.242,-169.363,191.811,-41.687,-244.291,-254.683,-272.124,-252.522,-219.184,-158.073,-12.922,-58.728,-120.430,-168.206,-255.172,-457.593,-809.718,-6.000,60.609,29.944,-1.543,-148.553,215.734
100800.165,301.426,1.165,30.117,528.354,-3.242,-167.849,190.025,-41.367,-244.396,-255.007,-272.332,-253.056,-219.184,-160.975,-14.381,-60.626,-122.448,-170.506,-257.053,-459.045,-812.752,-6.000,60.609,29.944,-1.543,-148.830,215.744
100808.228,301.423,1.165,30.111,528.196,-3.562,-171.416,190.806,-43.504,-245.231,-255.655,-272.540,-253.056,-218.863,-158.743,-14.381,-59.677,-120.536,-169.043,-255.590,-456.765,-809.494,-6.000,60.609,29.944,-1.543,-148.862,215.734
100796.133,301.425,1.165,30.116,528.275,-3.562,-168.930,192.035,-39.977,-243.978,-253.927,-270.879,-251.668,-217.900,-156.957,-12.401,-59.571,-121.174,-167.684,-257.785,-457.801,-811.630,-6.000,60.609,29.944,-1.543,-149.515,215.785
100788.070,301.426,1.165,30.112,528.117,-3.562,-170.011,191.030,-42.435,-244.396,-256.302,-272.851,-253.803,-219.719,-159.413,-14.589,-60.309,-122.023,-170.506,-256.635,-458.008,-813.091,-6.000,60.609,29.944,-1.543,-148.667,215.765
100796.133,301.425,1.165,30.111,528.117,-3.722,-171.308,191.588,-41.046,-243.665,-253.819,-272.332,-251.668,-217.151,-157.068,-12.713,-57.990,-120.324,-167.893,-256.113,-455.314,-813.878,-6.000,60.609,29.944,-1.543,-148.601,215.734
100800.165,301.425,1.165,30.104,527.880,-3.402,-171.091,191.700,-41.046,-243.665,-254.143,-271.606,-253.056,-218.542,-157.292,-13.964,-59.361,-121.386,-168.729,-257.158,-455.936,-810.843,-6.000,60.609,29.944,-1.543,-148.879,215.734
100796.133,301.436,1.165,9.839,56.388,-0.520,52.409,-35.113,-40.185,-31.633,-26.019,-29.371,-28.295,-29.217,-27.904,-11.670,-5.377,-7.009,-3.345,-6.688,-7.566,-8.669,4.000,60.609,29.944,-1.543,-148.520,215.734
100792.102,301.436,1.165,9.826,56.230,-0.200,52.625,-35.336,-39.757,-32.155,-26.559,-28.645,-28.936,-29.217,-27.569,-12.399,-5.588,-6.584,-3.136,-7.315,-7.877,-8.106,4.000,60.609,29.944,-1.543,-148.145,215.744
100804.196,301.439,1.165,9.811,56.071,-0.360,51.975,-35.336,-39.763,-31.842,-26.559,-28.437,-28.189,-29.325,-28.350,-11.670,-5.588,-6.797,-3.450,-6.479,-8.188,-8.556,4.000,60.609,29.944,-1.543,-148.422,215.744
100812.259,301.435,1.165,9.818,56.151,-0.040,53.275,-36.451,-39.977,-31.737,-26.451,-28.645,-27.975,-28.361,-28.573,-11.774,-5.377,-7.540,-3.554,-6.583,-7.773,-7.993,4.000,60.609,29.944,-1.543,-148.194,215.734
100800.165,301.441,1.165,9.805,55.992,-0.040,52.517,-34.556,-40.511,-31.841,-26.559,-28.956,-28.189,-29.110,-27.681,-12.399,-5.799,-7.222,-3.763,-6.688,-7.462,-8.444,4.000,60.609,29.944,-1.543,-148.422,215.754
100796.133,301.444,1.165,9.832,56.309,-0.040,52.625,-35.113,-39.549,-32.363,-26.235,-28.956,-28.616,-29.217,-28.573,-11.565,-6.115,-7.328,-2.927,-7.210,-7.152,-8.331,4.000,60.609,29.944,-1.543,-147.949,215.724
100808.228,301.438,1.165,9.839,56.388,-0.040,52.842,-34.890,-39.443,-31.111,-26.559,-29.267,-28.295,-29.646,-28.127,-11.565,-5.377,-7.328,-3.032,-6.165,-7.981,-8.444,4.000,60.609,29.944,-1.543,-148.520,215.734
100808.228,301.436,1.165,9.839,56.388,-0.200,52.950,-35.448,-39.977,-32.259,-26.559,-28.748,-28.616,-29.003,-29.466,-11.982,-5.904,-7.115,-3.032,-6.688,-7.255,-8.331,4.000,60.609,29.944,-1.543,-148.650,215.744
100804.196,301.441,1.165,9.832,56.309,-0.040,53.600,-34.890,-40.191,-32.363,-26.775,-28.852,-28.616,-28.361,-27.573,-12.191,-5.483,-7.434,-3.241,-6.165,-7.670,-7.656,4.000,60.609,29.944,-1.543,-148.226,215.734
100808.228,301.433,1.165,9.839,56.388,-0.520,53.058,-34.779,-39.015,-32.677,-26.019,-28.541,-28.402,-28.254,-27.797,-11.567,-5.904,-7.540,-2.823,-7.106,-7.462,-7.656,4.000,60.609,29.944,-1.543,-148.161,215.734
100804.196,301.435,1.165,9.832,56.309,-0.200,53.166,-34.779,-39.549,-32.050,-27.206,-28.852,-27.868,-29.110,-28.467,-11.255,-5.483,-7.115,-3.241,-6.374,-8.395,-7.768,4.000,60.609,29.944,-1.543,-148.618,215.765
100800.165,301.431,1.165,9.818,56.151,-0.040,53.491,-35.113,-39.656,-32.050,-26.235,-28.956,-28.082,-28.361,-29.360,-11.359,-5.799,-7.328,-3.659,-6.270,-7.462,-8.781,4.000,60.609,29.944,-1.543,-149.058,215.754
100800.165,301.435,1.165,9.832,56.309,-0.040,53.166,-34.333,-40.405,-32.259,-26.451,-29.060,-28.295,-28.682,-28.243,-12.297,-5.483,-7.009,-3.554,-6.479,-7.773,-8.106,4.000,60.609,29.944,-1.543,-149.205,215.734
100800.165,301.433,1.165,9.832,56.309,0.280,52.842,-34.667,-39.443,-32.885,-26.559,-28.541,-28.189,-29.217,-28.801,-11.880,-5.904,-7.646,-3.450,-7.106,-8.084,-8.781,4.000,60.609,29.944,-1.543,-148.536,215.734
100800.165,301.443,1.165,9.832,56.309,0.120,52.625,-34.890,-39.763,-32.259,-27.422,-29.060,-28.402,-28.896,-29.360,-11.359,-5.483,-8.177,-3.554,-6.688,-8.706,-9.006,4.000,60.609,29.944,-1.543,-149.482,215.744
100812.259,301.436,1.165,9.832,56.309,0.120,53.058,-34.890,-39.870,-33.094,-26.667,-28.748,-28.616,-28.682,-29.695,-12.192,-5.588,-7.115,-3.554,-6.897,-7.670,-9.795,4.000,60.609,29.944,-1.543,-148.618,215.744
100808.228,301.436,1.165,9.839,56.388,0.280,52.409,-35.002,-39.977,-32.468,-26.775,-28.541,-28.402,-28.575,-30.141,-13.026,-5.904,-7.540,-3.345,-7.419,-8.499,-8.781,4.000,60.609,29.944,-1.543,-148.732,215.724
100804.196,301.439,1.165,9.846,56.467,0.280,52.300,-35.448,-39.656,-33.094,-26.343,-28.956,-27.868,-28.789,-31.146,-11.671,-6.642,-7.540,-3.554,-7.419,-7.773,-8.781,4.000,60.609,29.944,-1.543,-148.846,215.724
100804.196,301.438,1.165,9.839,56.388,-0.040,52.842,-35.559,-39.656,-32.363,-27.638,-29.267,-28.402,-28.682,-29.806,-11.984,-5.377,-7.753,-3.868,-6.374,-8.706,-8.331,4.000,60.609,29.944,-1.543,-148.406,215.734
100804.196,301.438,1.165,9.860,56.625,0.120,53.166,-34.779,-39.870,-32.468,-26.019,-29.371,-28.189,-28.575,-29.025,-12.192,-5.377,-7.328,-3.345,-6.583,-7.877,-9.682,4.000,60.609,29.944,-1.543,-149.074,215.734
100796.133,301.464,1.165,20.074,234.679,-1.321,216.347,-349.237,-350.281,-339.085,-280.054,-255.935,-244.621,-148.763,-56.151,21.923,29.263,30.114,37.173,36.842,49.112,69.823,4.000,60.609,29.944,-1.543,-148.862,215.754
100804.196,301.455,1.165,20.079,234.837,-1.161,216.347,-348.234,-350.816,-339.190,-279.946,-256.765,-244.835,-148.549,-55.928,21.297,28.946,31.072,37.173,37.575,49.631,71.289,4.000,60.609,29.944,-1.543,-149.401,215.734
100800.165,301.459,1.165,20.083,234.916,-0.840,217.538,-348.011,-349.425,-339.294,-279.946,-255.104,-244.621,-149.405,-55.370,22.654,29.686,31.604,38.325,37.156,49.838,71.064,4.000,60.609,29.944,-1.543,-148.911,215.744
100808.228,301.459,1.165,20.072,234.679,-1.001,217.755,-349.126,-349.853,-338.771,-280.809,-255.935,-244.194,-149.512,-54.812,23.176,29.475,30.965,38.011,37.994,49.631,71.515,4.000,60.609,29.944,-1.543,-149.058,215.744
100808.228,301.459,1.165,20.076,234.758,-0.840,217.971,-348.680,-349.532,-338.980,-280.486,-255.623,-244.087,-147.585,-54.812,22.863,29.475,31.072,37.906,37.994,50.565,71.177,4.000,60.609,29.944,-1.543,-148.553,215.734
100796.133,301.460,1.165,20.074,234.679,-0.840,218.188,-348.123,-350.815,-339.085,-280.270,-255.727,-244.087,-151.652,-52.468,22.028,29.686,31.817,37.487,38.308,50.150,72.530,4.000,60.609,29.944,-1.543,-148.536,215.734
100804.196,301.459,1.165,20.079,234.837,-1.001,218.621,-348.011,-348.998,-339.502,-280.054,-254.793,-243.660,-151.545,-52.914,23.280,29.686,31.710,39.372,37.156,50.669,71.741,4.000,60.609,29.944,-1.543,-148.014,215.734
100800.165,301.457,1.165,20.066,234.521,-0.840,218.621,-347.900,-349.639,-338.145,-280.054,-255.416,-243.340,-151.438,-53.919,23.176,29.686,31.497,38.116,38.412,50.046,72.079,4.000,60.609,29.944,-1.543,-148.667,215.724
100812.259,301.457,1.165,20.065,234.521,-0.840,219.162,-348.234,-350.067,-338.041,-279.406,-255.208,-243.447,-148.869,-53.138,23.489,30.108,31.604,38.116,38.203,50.357,72.305,4.000,60.609,29.944,-1.543,-148.960,215.724
100804.196,301.457,1.165,20.056,234.283,-0.520,219.271,-347.008,-349.318,-337.623,-278.974,-255.312,-242.806,-147.906,-51.240,22.967,30.214,31.391,37.906,38.203,50.461,72.530,4.000,60.609,29.944,-1.543,-148.014,215.734
100808.228,301.457,1.165,20.059,234.362,-1.161,218.513,-347.119,-348.356,-338.771,-280.054,-255.000,-243.981,-150.261,-53.026,22.445,29.158,30.433,38.220,36.110,49.527,70.951,4.000,60.609,29.944,-1.543,-149.074,215.744
100800.165,301.455,1.165,20.066,234.521,-0.840,217.538,-348.011,-349.639,-338.145,-280.810,-255.727,-243.127,-153.043,-54.031,22.341,29.475,30.753,37.801,37.889,49.008,71.177,4.000,60.609,29.944,-1.543,-148.536,215.734
100796.133,301.459,1.165,20.063,234.441,-0.680,217.755,-348.011,-349.105,-337.936,-279.406,-255.519,-243.767,-149.298,-53.138,22.445,29.052,30.753,37.691,37.261,49.527,69.823,4.000,60.609,29.944,-1.543,-148.243,215.724
100828.385,301.457,1.165,20.057,234.362,-0.520,217.322,-346.451,-349.853,-338.249,-279.946,-255.416,-243.981,-150.154,-52.691,21.610,29.052,30.965,37.377,37.261,49.527,70.838,4.000,60.609,29.944,-1.543,-147.541,215.744
100804.196,301.462,1.165,20.063,234.441,-0.680,217.213,-347.008,-348.891,-338.563,-279.838,-255.208,-243.447,-148.013,-53.138,22.549,29.158,31.178,37.900,36.633,49.735,70.613,4.000,60.609,29.944,-1.543,-148.487,215.754
100812.259,301.460,1.165,20.062,234.441,-0.680,217.755,-347.565,-349.212,-337.727,-279.514,-255.000,-243.233,-151.224,-52.244,22.863,29.580,30.753,38.005,37.680,49.319,70.725,4.000,60.609,29.944,-1.543,-148.716,215.744
100816.290,301.459,1.165,20.048,234.125,-0.680,218.189,-347.342,-349.532,-337.727,-279.406,-255.000,-243.020,-148.441,-52.468,22.654,29.897,31.923,38.319,37.366,50.358,71.064,4.000,60.609,29.944,-1.543,-148.585,215.734
100812.259,301.460,1.165,20.055,234.283,-0.360,218.189,-346.673,-349.425,-337.936,-279.082,-254.378,-243.127,-150.368,-52.133,21.923,29.475,31.391,37.900,37.470,49.423,71.515,4.000,60.609,29.944,-1.543,-148.471,215.734
100808.228,301.457,1.165,20.049,234.125,-0.840,217.214,-346.561,-348.891,-338.354,-279.082,-254.689,-242.806,-148.762,-52.803,22.863,29.158,31.604,38.319,37.261,50.046,71.064,4.000,60.609,29.944,-1.543,-149.026,215.734
100816.290,301.455,1.165,20.041,233.967,-0.680,218.513,-346.338,-348.784,-337.310,-279.514,-254.482,-242.486,-149.083,-52.914,22.445,29.369,30.540,38.424,37.575,49.112,70.161,4.000,60.609,29.944,-1.543,-149.303,215.744
