%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100594.560,300.644,1.166,9.965,57.869,-0.136,-1.729,29.253,6.851,-17.641,-25.044,-32.797,-33.741,-34.885,-29.695,-31.363,-28.785,-34.091,-29.163,-30.508,-29.747,-31.293,-13.000,60.609,29.944,-1.543,-188.558,210.271
100590.529,300.644,1.166,9.985,58.106,0.184,-3.026,30.258,6.636,-17.954,-24.504,-33.523,-34.169,-34.136,-28.690,-30.529,-29.417,-33.241,-29.895,-30.926,-29.643,-31.631,-13.000,60.609,29.944,-1.543,-188.541,210.281
100582.466,300.641,1.166,9.979,58.027,0.344,-3.134,30.258,7.600,-17.328,-24.612,-32.174,-35.023,-33.601,-28.132,-30.737,-30.472,-33.666,-29.581,-31.448,-30.265,-32.081,-13.000,60.609,29.944,-1.543,-188.525,210.281
100586.498,300.644,1.166,9.979,58.027,-0.136,-4.539,30.704,7.493,-17.328,-24.504,-32.174,-33.848,-34.564,-27.127,-31.571,-30.261,-33.878,-30.417,-31.448,-31.198,-32.756,-13.000,60.609,29.944,-1.543,-188.509,210.281
100578.435,300.649,1.165,9.999,58.265,0.184,-4.756,29.253,7.386,-17.328,-24.396,-32.174,-33.528,-33.922,-28.467,-32.926,-29.839,-34.728,-31.463,-32.075,-31.198,-33.769,-13.000,60.609,29.944,-1.543,-188.525,210.281
100590.529,300.643,1.166,10.005,58.344,0.024,-5.728,30.592,6.744,-17.223,-24.612,-32.278,-33.741,-33.815,-27.574,-33.551,-30.682,-35.684,-32.508,-33.120,-32.027,-33.657,-13.000,60.609,29.944,-1.543,-188.525,210.281
100594.560,300.643,1.166,9.998,58.265,0.184,-6.809,30.258,7.600,-17.537,-24.396,-31.759,-33.635,-33.815,-27.797,-32.300,-31.315,-36.958,-32.299,-33.956,-32.960,-33.544,-13.000,60.609,29.944,-1.543,-188.541,210.271
100586.498,300.648,1.166,10.006,58.344,0.504,-6.377,30.704,7.386,-16.910,-24.720,-32.174,-33.528,-33.922,-27.462,-32.300,-32.369,-36.746,-32.508,-33.433,-33.685,-34.895,-13.000,60.609,29.944,-1.543,-188.541,210.281
100598.592,300.665,1.166,19.910,231.023,-0.136,-4.215,129.181,32.219,-69.102,-93.050,-117.591,-125.996,-127.982,-107.152,-135.974,-132.746,-134.132,-127.123,-125.166,-120.126,-116.166,-13.000,60.609,29.944,-1.543,-188.525,210.271
100590.529,300.670,1.165,19.907,230.944,-0.136,-0.216,127.394,31.149,-68.789,-93.590,-118.317,-126.637,-126.698,-107.264,-138.683,-133.379,-133.070,-125.660,-125.270,-120.023,-116.729,-13.000,60.609,29.944,-1.543,-188.525,210.271
100602.623,300.669,1.166,19.906,230.944,0.024,0.217,128.511,30.721,-68.685,-93.374,-119.147,-126.637,-127.233,-107.375,-137.433,-130.954,-132.751,-127.437,-125.793,-121.681,-120.894,-13.000,60.609,29.944,-1.543,-188.541,210.281
100606.655,300.672,1.166,19.906,230.944,0.024,-1.621,128.176,31.363,-69.415,-94.238,-119.147,-128.025,-128.410,-108.715,-133.265,-131.375,-132.539,-126.914,-129.240,-123.961,-123.033,-13.000,60.609,29.944,-1.543,-188.525,210.281
100606.655,300.670,1.166,19.902,230.865,0.184,-3.783,127.506,31.256,-69.520,-94.022,-119.044,-127.278,-129.052,-108.491,-136.912,-131.375,-134.238,-129.423,-128.927,-126.138,-125.960,-13.000,60.609,29.944,-1.543,-188.493,210.281
100606.655,300.670,1.166,19.919,231.261,0.504,-5.620,127.059,30.185,-69.937,-94.022,-119.459,-127.918,-128.303,-110.724,-136.078,-131.270,-134.026,-129.737,-127.987,-124.065,-125.622,-13.000,60.609,29.944,-1.543,-188.541,210.271
100606.655,300.672,1.166,19.919,231.261,0.184,-4.972,127.841,30.078,-70.355,-94.238,-119.666,-128.559,-129.908,-109.608,-137.016,-129.372,-134.344,-127.855,-127.464,-123.547,-124.158,-13.000,60.609,29.944,-1.543,-188.509,210.271
100602.623,300.675,1.166,19.917,231.182,0.504,-4.756,127.506,30.614,-70.981,-94.346,-119.355,-128.132,-129.159,-109.273,-135.662,-132.641,-133.070,-127.019,-127.987,-124.272,-125.622,-13.000,60.609,29.944,-1.543,-188.558,210.271
100606.655,300.673,1.166,19.923,231.340,0.184,-4.864,125.831,29.971,-70.772,-95.749,-120.393,-128.666,-129.908,-110.407,-142.643,-131.059,-133.388,-127.228,-128.405,-124.687,-125.622,-13.000,60.609,29.944,-1.543,-188.525,210.292
100606.655,300.673,1.166,19.923,231.340,0.344,-5.080,126.836,29.115,-71.086,-94.993,-120.912,-128.346,-129.587,-110.966,-138.683,-128.950,-131.477,-128.587,-128.091,-124.376,-126.185,-13.000,60.609,29.944,-1.543,-188.558,210.281
100606.655,300.673,1.166,19.913,231.102,0.344,-4.972,127.394,30.078,-70.772,-95.317,-120.497,-129.520,-130.230,-110.519,-137.120,-131.798,-133.495,-129.005,-129.554,-125.412,-126.297,-13.000,60.609,29.944,-1.543,-188.525,210.292
100602.623,300.670,1.166,19.910,231.023,0.504,-7.025,127.171,29.971,-70.981,-95.317,-120.497,-127.705,-129.694,-108.733,-139.413,-134.434,-135.513,-129.423,-128.300,-124.583,-124.946,-13.000,60.609,29.944,-1.543,-188.541,210.281
100594.560,300.673,1.166,19.921,231.261,0.344,-4.864,126.389,30.292,-70.772,-95.317,-120.808,-128.025,-128.945,-110.854,-142.330,-132.957,-134.769,-128.464,-126.629,-122.925,-122.245,-13.000,60.609,29.944,-1.543,-188.541,210.261
100606.655,300.670,1.166,19.919,231.261,0.344,-2.594,128.511,30.292,-70.042,-94.454,-119.874,-128.132,-129.373,-109.291,-136.912,-132.852,-131.158,-126.478,-125.375,-121.059,-120.894,-13.000,60.609,29.944,-1.543,-188.525,210.281
100594.560,300.670,1.166,19.927,231.419,0.184,-0.324,127.841,30.828,-70.668,-94.885,-119.666,-128.773,-128.196,-106.724,-137.224,-132.219,-130.203,-125.328,-126.733,-121.682,-123.033,-13.000,60.609,29.944,-1.543,-188.541,210.271
100594.560,300.670,1.166,19.914,231.102,0.184,-1.189,127.841,30.399,-69.937,-95.641,-119.355,-127.492,-129.373,-106.612,-133.682,-128.529,-132.008,-127.836,-127.047,-122.407,-124.271,-13.000,60.609,29.944,-1.543,-188.525,210.281
100606.655,300.672,1.166,19.916,231.182,0.344,-2.270,126.836,29.329,-70.877,-95.101,-120.808,-128.880,-128.517,-107.952,-132.848,-132.641,-132.539,-127.105,-126.838,-123.858,-128.098,-13.000,60.609,29.944,-1.543,-188.525,210.292
100606.655,300.673,1.166,19.916,231.182,0.344,-4.323,127.729,29.543,-71.503,-95.317,-119.666,-128.666,-128.624,-107.058,-141.809,-131.165,-131.052,-128.777,-130.390,-128.626,-132.714,-13.000,60.609,29.944,-1.543,-188.541,210.271
100598.592,300.677,1.166,19.924,231.340,0.504,-9.619,126.501,29.329,-71.921,-96.613,-120.704,-128.986,-130.872,-111.077,-138.475,-130.743,-132.751,-130.659,-131.435,-129.766,-134.290,-13.000,60.609,29.944,-1.543,-188.541,210.271
100606.655,300.675,1.166,19.930,231.498,0.504,-10.268,126.278,29.436,-72.129,-95.857,-120.600,-129.200,-130.016,-110.296,-139.725,-131.165,-135.088,-131.599,-131.748,-129.144,-132.601,-13.000,60.609,29.944,-1.543,-188.541,210.281
100610.686,300.685,1.166,29.964,523.276,0.504,-24.427,292.080,68.078,-162.839,-216.541,-271.922,-290.219,-291.278,-242.208,-332.173,-324.432,-325.825,-312.059,-306.959,-303.477,-301.335,-13.000,60.609,29.944,-1.543,-188.525,210.281
100610.686,300.683,1.166,29.966,523.355,0.344,-19.887,291.857,67.328,-163.570,-216.434,-271.714,-290.219,-290.100,-243.213,-329.464,-319.792,-324.019,-312.686,-308.422,-303.166,-300.659,-13.000,60.609,29.944,-1.543,-188.541,210.281
100602.623,300.685,1.166,29.958,523.039,0.184,-19.671,292.192,66.258,-163.987,-216.973,-272.026,-290.432,-290.421,-241.985,-325.504,-322.850,-327.311,-316.345,-311.556,-306.483,-309.552,-13.000,60.609,29.944,-1.543,-188.541,210.271
100602.623,300.688,1.166,29.963,523.197,0.184,-25.075,292.638,68.292,-163.570,-215.894,-270.884,-289.685,-289.993,-241.985,-331.860,-317.684,-327.949,-320.004,-317.303,-310.214,-310.678,-13.000,60.609,29.944,-1.543,-188.541,210.281
100602.623,300.686,1.166,29.963,523.197,0.504,-26.588,293.978,68.185,-162.839,-216.218,-271.403,-289.899,-290.743,-241.650,-328.214,-327.173,-327.524,-314.777,-310.929,-306.379,-303.699,-13.000,60.609,29.944,-1.543,-188.541,210.281
100610.686,300.688,1.166,29.968,523.434,0.504,-21.184,292.862,67.114,-163.570,-216.434,-273.167,-291.073,-291.920,-246.338,-335.299,-319.898,-321.364,-311.954,-308.422,-302.337,-300.885,-13.000,60.609,29.944,-1.543,-188.541,210.271
100606.655,300.690,1.166,29.971,523.513,0.344,-17.077,292.750,66.579,-164.509,-218.053,-273.375,-292.675,-292.990,-245.668,-324.567,-316.735,-316.267,-307.354,-306.750,-302.752,-302.235,-13.000,60.609,29.944,-1.543,-188.541,210.281
100614.718,300.688,1.166,29.968,523.434,0.664,-17.185,292.638,66.900,-164.196,-217.513,-272.337,-290.753,-292.134,-243.548,-320.503,-309.776,-317.116,-308.818,-306.019,-300.264,-296.945,-13.000,60.609,29.944,-1.543,-188.525,210.281
100606.655,300.688,1.166,29.973,523.592,0.504,-12.754,290.628,65.937,-166.075,-219.456,-273.686,-292.462,-293.097,-245.152,-322.795,-311.041,-312.231,-302.127,-299.541,-294.460,-288.502,-13.000,60.609,29.944,-1.543,-188.509,210.271
100614.718,300.690,1.166,29.970,523.513,0.664,-5.836,290.963,64.866,-166.284,-218.809,-274.724,-293.102,-293.418,-244.482,-313.731,-306.507,-306.496,-299.305,-297.138,-291.454,-287.602,-13.000,60.609,29.944,-1.543,-188.541,210.281
100610.686,300.688,1.166,29.973,523.592,0.344,-2.918,290.628,65.188,-166.388,-218.809,-273.686,-292.889,-292.134,-240.686,-310.501,-311.253,-309.045,-298.887,-298.078,-293.631,-288.615,-13.000,60.609,29.944,-1.543,-188.541,210.261
100622.781,300.686,1.166,29.969,523.513,0.344,-5.620,290.405,65.616,-166.284,-218.701,-272.960,-291.608,-292.348,-241.133,-313.418,-310.937,-312.869,-298.468,-297.243,-289.692,-281.974,-13.000,60.609,29.944,-1.543,-188.558,210.261
100618.749,300.686,1.166,29.971,523.592,0.664,0.217,290.852,65.723,-164.718,-217.837,-272.752,-291.074,-289.672,-239.123,-318.211,-308.195,-314.249,-302.292,-295.989,-285.754,-277.696,-13.000,60.609,29.944,-1.543,-188.509,210.281
100622.781,300.686,1.166,29.969,523.513,-0.136,1.841,290.294,64.331,-166.284,-219.672,-274.620,-293.957,-294.274,-245.710,-315.711,-317.369,-310.320,-299.783,-294.632,-287.723,-279.948,-13.000,60.609,29.944,-1.543,-188.525,210.271
100602.623,300.686,1.166,29.965,523.276,0.024,2.490,289.512,64.224,-167.432,-219.672,-274.101,-292.248,-293.525,-243.254,-318.003,-311.886,-308.621,-298.320,-295.572,-288.449,-282.762,-13.000,60.609,29.944,-1.543,-188.509,210.261
100606.655,300.686,1.166,29.973,523.592,0.184,0.325,288.395,63.582,-166.701,-220.320,-275.139,-293.209,-293.953,-243.700,-307.896,-311.991,-307.028,-297.065,-293.378,-288.242,-283.325,-13.000,60.609,29.944,-1.543,-188.541,210.261
100606.655,300.686,1.166,29.976,523.671,0.184,-0.757,289.512,64.331,-166.388,-218.809,-274.516,-292.248,-292.027,-240.686,-314.981,-308.723,-306.497,-297.274,-293.378,-285.444,-281.299,-13.000,60.609,29.944,-1.543,-188.541,210.271
100618.749,300.688,1.166,29.974,523.671,0.344,1.083,289.177,63.903,-166.701,-219.133,-273.686,-292.675,-292.348,-240.909,-323.734,-313.995,-310.001,-296.229,-290.453,-282.542,-277.359,-13.000,60.609,29.944,-1.543,-188.541,210.261
100610.686,300.691,1.166,29.977,523.750,0.344,2.382,289.289,65.187,-166.179,-218.377,-272.545,-291.074,-290.743,-239.235,-329.673,-314.733,-305.328,-295.079,-290.766,-282.334,-277.021,-13.000,60.609,29.944,-1.543,-188.541,210.271
100614.718,300.691,1.166,29.979,523.829,0.024,2.598,289.400,65.080,-164.927,-218.593,-272.960,-291.074,-291.064,-239.235,-324.359,-311.359,-307.665,-296.647,-289.930,-281.505,-277.809,-13.000,60.609,29.944,-1.543,-188.525,210.271
100594.560,300.746,1.165,9.955,57.739,-0.048,20.030,5.359,-14.856,-30.793,-28.606,-28.641,-21.569,-18.727,-16.857,-7.815,-5.799,-11.787,-24.459,-28.627,-34.929,-46.827,-3.000,60.609,29.944,-1.543,-188.525,210.271
100598.592,300.743,1.165,9.955,57.739,-0.048,19.921,5.806,-15.070,-30.689,-29.793,-28.018,-21.889,-18.834,-16.745,-8.231,-5.588,-14.441,-24.459,-28.523,-35.447,-45.814,-3.000,60.609,29.944,-1.543,-188.541,210.261
100598.592,300.741,1.165,9.927,57.423,-0.048,18.839,5.024,-14.858,-31.315,-28.714,-27.707,-21.142,-18.513,-16.187,-7.710,-6.115,-12.105,-24.250,-28.523,-34.722,-45.814,-3.000,60.609,29.944,-1.543,-188.541,210.281
100586.498,300.740,1.165,9.948,57.660,-0.528,20.679,3.908,-14.644,-31.002,-29.578,-28.537,-21.142,-18.727,-17.080,-8.231,-5.377,-12.955,-24.877,-28.523,-35.240,-46.039,-3.000,60.609,29.944,-1.543,-188.525,210.271
100574.403,300.731,1.165,9.928,57.423,-0.528,19.272,4.913,-15.820,-31.106,-29.362,-28.433,-20.928,-18.513,-16.857,-7.815,-5.694,-13.485,-25.505,-28.732,-35.033,-46.489,-3.000,60.609,29.944,-1.543,-188.525,210.292
100582.466,300.738,1.165,9.928,57.423,-0.368,19.705,5.024,-15.072,-31.002,-29.470,-27.919,-22.103,-19.048,-17.080,-8.023,-5.166,-13.061,-24.459,-29.045,-34.825,-45.814,-3.000,60.609,29.944,-1.543,-188.525,210.271
100586.498,300.741,1.165,9.942,57.581,-0.368,19.272,5.136,-15.499,-31.211,-29.146,-28.022,-21.462,-19.262,-16.969,-8.336,-5.799,-12.955,-25.609,-29.045,-35.551,-45.701,-3.000,60.609,29.944,-1.543,-188.541,210.281
100594.560,300.738,1.165,9.934,57.502,-0.208,19.596,3.684,-14.858,-31.002,-29.146,-28.126,-21.782,-18.941,-18.866,-8.023,-5.799,-14.016,-25.818,-28.523,-34.618,-46.039,-3.000,60.609,29.944,-1.543,-188.525,210.281
100590.529,300.741,1.165,9.955,57.739,-0.048,19.380,4.913,-16.461,-31.106,-29.038,-28.126,-21.889,-19.155,-16.857,-8.544,-6.010,-12.424,-26.132,-29.359,-34.825,-45.589,-3.000,60.609,29.944,-1.543,-188.525,210.292
100582.466,300.741,1.165,9.942,57.581,-0.208,19.272,4.801,-15.072,-32.046,-28.822,-28.334,-21.889,-19.797,-17.973,-7.815,-5.905,-11.787,-26.132,-29.881,-34.307,-44.688,-3.000,60.609,29.944,-1.543,-188.525,210.281
100586.498,300.741,1.165,9.962,57.818,-0.368,19.813,4.578,-15.286,-30.585,-29.901,-27.919,-21.889,-19.583,-17.415,-7.606,-5.272,-12.211,-25.923,-28.732,-34.825,-43.563,-3.000,60.609,29.944,-1.543,-188.541,210.292
100594.560,300.738,1.165,9.955,57.739,-0.368,19.813,4.578,-15.713,-30.898,-29.254,-28.438,-21.569,-19.048,-17.527,-7.189,-5.377,-11.680,-26.341,-29.463,-34.100,-44.576,-3.000,60.609,29.944,-1.543,-188.525,210.261
100590.529,300.735,1.165,9.948,57.660,-0.368,20.354,4.801,-15.499,-31.211,-28.930,-28.022,-22.103,-19.048,-16.299,-8.231,-5.799,-11.574,-25.400,-29.672,-34.203,-42.887,-3.000,60.609,29.944,-1.543,-188.525,210.271
100594.560,300.738,1.165,9.941,57.581,-0.368,19.596,5.471,-14.858,-31.837,-29.146,-27.815,-20.928,-18.941,-16.969,-6.981,-5.799,-12.105,-25.086,-29.881,-33.789,-43.112,-3.000,60.609,29.944,-1.543,-188.541,210.281
100590.529,300.738,1.165,9.935,57.502,-0.368,20.571,4.243,-15.286,-30.793,-29.470,-28.022,-21.249,-18.084,-16.522,-7.085,-4.850,-12.105,-25.609,-29.986,-34.203,-43.337,-3.000,60.609,29.944,-1.543,-188.525,210.271
100574.403,300.738,1.165,9.922,57.344,-0.528,20.679,5.248,-15.072,-30.898,-28.714,-28.749,-21.355,-18.298,-16.857,-8.023,-5.588,-10.831,-26.236,-30.403,-34.100,-43.337,-3.000,60.609,29.944,-1.543,-188.525,210.261
100582.466,300.738,1.165,9.935,57.502,-0.368,20.571,5.471,-14.751,-30.793,-29.254,-27.607,-21.782,-18.298,-16.299,-7.189,-5.588,-11.680,-25.818,-31.030,-34.307,-42.662,-3.000,60.609,29.944,-1.543,-188.509,210.281
100582.466,300.738,1.165,9.935,57.502,-0.368,19.921,4.578,-14.858,-30.689,-29.038,-27.711,-20.608,-18.834,-16.299,-7.294,-6.537,-11.256,-25.609,-30.717,-34.825,-43.112,-3.000,60.609,29.944,-1.543,-188.525,210.281
100586.498,300.735,1.165,9.942,57.581,-0.208,19.921,4.243,-15.176,-31.002,-29.146,-27.711,-21.462,-18.834,-18.085,-7.502,-6.221,-11.680,-25.191,-31.030,-34.514,-43.562,-3.000,60.609,29.944,-1.543,-188.525,210.261
100590.529,300.744,1.165,9.942,57.581,-0.208,19.921,4.913,-15.818,-31.315,-28.822,-28.334,-21.569,-18.298,-16.745,-8.752,-5.905,-10.831,-25.714,-31.553,-34.825,-43.450,-3.000,60.609,29.944,-1.543,-188.525,210.292
100586.498,300.759,1.165,20.007,233.185,0.592,136.526,-11.480,-98.754,-165.867,-152.637,-147.771,-126.210,-107.651,-98.909,2.923,-6.748,-23.573,-50.591,-75.852,-118.572,-159.842,-3.000,60.609,29.944,-1.543,-188.721,210.281
100578.435,300.757,1.165,20.001,233.027,0.272,136.309,-11.703,-97.471,-166.493,-153.285,-146.941,-126.851,-107.758,-100.025,2.296,-6.853,-23.467,-50.277,-76.479,-118.572,-159.617,-3.000,60.609,29.944,-1.543,-188.721,210.261
100598.592,300.759,1.165,19.996,232.948,0.432,136.093,-11.814,-97.806,-165.241,-153.285,-147.045,-126.424,-108.293,-99.802,3.653,-6.010,-23.148,-49.755,-75.434,-118.572,-159.054,-3.000,60.609,29.944,-1.543,-188.737,210.281
100586.498,300.756,1.165,19.997,232.948,0.432,137.284,-12.594,-97.486,-165.762,-152.314,-146.837,-125.997,-107.223,-99.355,3.340,-6.010,-23.361,-49.859,-75.330,-117.743,-159.617,-3.000,60.609,29.944,-1.543,-188.754,210.271
100582.466,300.756,1.165,20.001,233.027,0.112,137.392,-11.703,-98.448,-165.762,-152.853,-146.837,-126.744,-107.116,-97.123,3.340,-6.115,-22.724,-49.859,-75.330,-117.743,-158.379,-3.000,60.609,29.944,-1.543,-188.737,210.271
100582.466,300.759,1.165,19.994,232.869,-0.048,137.500,-11.257,-97.379,-165.971,-152.422,-146.755,-125.570,-106.581,-96.676,4.384,-6.537,-22.299,-49.023,-75.852,-116.914,-158.154,-3.000,60.609,29.944,-1.543,-188.705,210.281
100578.435,300.749,1.165,19.980,232.553,0.272,138.258,-10.923,-97.486,-165.136,-153.177,-146.340,-125.249,-106.367,-95.783,4.384,-5.483,-22.511,-49.128,-74.807,-117.432,-158.154,-3.000,60.609,29.944,-1.543,-188.721,210.271
100578.435,300.752,1.165,19.994,232.869,0.112,138.475,-11.145,-97.593,-165.240,-151.882,-147.274,-125.569,-106.795,-97.904,4.697,-6.221,-22.936,-50.382,-75.643,-117.432,-159.504,-3.000,60.609,29.944,-1.543,-188.737,210.271
100590.529,300.754,1.165,19.990,232.790,-0.208,137.934,-11.034,-98.020,-165.240,-152.637,-146.132,-126.637,-107.330,-97.793,3.340,-5.799,-22.617,-49.546,-75.539,-117.328,-157.591,-3.000,60.609,29.944,-1.543,-188.737,210.271
100578.435,300.754,1.165,19.994,232.869,0.272,137.500,-11.145,-97.593,-165.344,-152.314,-146.443,-126.210,-107.330,-96.900,4.071,-6.221,-23.148,-49.755,-75.225,-118.054,-159.054,-3.000,60.609,29.944,-1.543,-188.737,210.281
100574.403,300.754,1.165,19.995,232.869,0.112,137.717,-12.260,-97.806,-165.971,-152.961,-147.377,-126.317,-107.223,-99.132,3.027,-6.115,-23.785,-49.755,-75.330,-118.158,-159.617,-3.000,60.609,29.944,-1.543,-188.754,210.281
100594.560,300.757,1.165,20.006,233.185,0.272,136.959,-11.034,-98.768,-165.553,-152.745,-147.170,-125.890,-107.544,-97.793,3.131,-6.432,-22.936,-50.486,-75.434,-118.468,-160.630,-3.000,60.609,29.944,-1.543,-188.721,210.261
100586.498,300.756,1.165,20.007,233.185,0.272,137.067,-11.814,-98.234,-166.806,-153.069,-147.170,-127.064,-107.865,-98.686,3.131,-6.326,-23.361,-50.068,-76.583,-119.194,-160.405,-3.000,60.609,29.944,-1.543,-188.754,210.281
100590.529,300.752,1.165,20.000,233.027,0.272,136.201,-11.703,-98.341,-165.762,-153.393,-147.585,-126.317,-108.400,-98.463,3.027,-6.010,-23.361,-50.068,-75.329,-119.090,-160.180,-3.000,60.609,29.944,-1.543,-188.737,210.281
100570.372,300.757,1.165,19.992,232.790,0.112,136.309,-12.037,-98.555,-165.866,-152.745,-147.274,-126.424,-107.009,-99.690,3.445,-6.010,-23.255,-50.382,-76.061,-118.572,-161.193,-3.000,60.609,29.944,-1.543,-188.737,210.281
100590.529,300.752,1.165,19.986,232.711,0.112,136.743,-11.368,-98.662,-166.284,-153.177,-147.170,-127.064,-107.972,-98.239,2.192,-6.221,-23.467,-50.486,-75.329,-118.572,-159.167,-3.000,60.609,29.944,-1.543,-188.737,210.281
100582.466,300.756,1.165,19.990,232.790,-0.208,136.958,-11.257,-97.272,-166.597,-152.098,-146.859,-125.569,-107.116,-96.565,3.967,-6.115,-22.724,-50.173,-75.956,-117.950,-159.729,-3.000,60.609,29.944,-1.543,-188.754,210.281
100590.529,300.752,1.165,19.986,232.711,-0.208,137.933,-11.257,-98.020,-165.449,-153.177,-146.962,-126.103,-107.758,-97.793,3.758,-6.221,-23.361,-50.068,-75.956,-118.365,-158.829,-3.000,60.609,29.944,-1.543,-188.737,210.281
100586.498,300.752,1.165,19.983,232.632,0.272,137.283,-10.142,-97.685,-165.658,-152.098,-147.274,-125.676,-106.153,-97.011,3.758,-5.483,-22.724,-50.173,-75.329,-117.329,-159.504,-3.000,60.609,29.944,-1.543,-188.786,210.271
100582.466,300.751,1.165,19.980,232.553,-0.208,137.716,-10.365,-97.471,-165.136,-152.961,-146.962,-126.637,-107.437,-97.346,3.236,-6.115,-22.511,-49.337,-75.956,-118.365,-159.167,-3.000,60.609,29.944,-1.543,-188.754,210.281
