%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100715.504,301.172,1.165,30.218,531.902,-3.834,63.453,107.405,-115.548,-302.337,-294.520,-298.900,-268.432,-224.535,-181.598,-2.293,-41.647,-92.075,-130.571,-200.731,-466.090,-585.532,-5.000,60.609,29.944,-1.543,-149.009,215.744
100719.536,301.167,1.165,30.215,531.823,-3.994,64.644,105.731,-115.869,-301.084,-295.168,-299.731,-267.898,-226.033,-184.946,-3.856,-42.701,-94.411,-131.930,-201.044,-464.535,-587.221,-5.000,60.609,29.944,-1.543,-148.765,215.734
100711.473,301.168,1.165,30.214,531.744,-3.994,63.236,105.619,-117.366,-301.919,-295.060,-300.561,-268.219,-224.107,-186.621,-3.126,-41.858,-92.712,-131.094,-199.790,-461.944,-584.857,-5.000,60.609,29.944,-1.543,-148.797,215.754
100703.410,301.170,1.165,30.206,531.428,-3.834,64.752,106.401,-116.404,-300.666,-293.981,-299.212,-267.898,-224.642,-183.161,-3.752,-41.753,-93.562,-131.826,-200.940,-466.194,-586.546,-5.000,60.609,29.944,-1.543,-148.944,215.724
100711.473,301.170,1.165,30.210,531.586,-3.994,62.262,104.168,-117.473,-303.276,-296.248,-300.976,-269.927,-227.104,-188.183,-5.627,-44.810,-95.049,-133.185,-202.716,-463.395,-589.473,-5.000,60.609,29.944,-1.543,-148.797,215.734
100715.504,301.170,1.165,30.209,531.586,-3.834,60.205,104.503,-118.007,-302.441,-296.464,-300.457,-269.073,-226.140,-186.509,-6.148,-43.440,-95.049,-133.185,-202.090,-463.706,-592.287,-5.000,60.609,29.944,-1.543,-148.846,215.734
100715.504,301.168,1.165,30.209,531.586,-3.514,58.364,103.051,-118.862,-304.111,-296.896,-303.156,-270.888,-227.960,-187.848,-7.607,-44.916,-96.004,-134.440,-203.762,-463.191,-593.413,-5.000,60.609,29.944,-1.543,-148.928,215.744
100715.504,301.170,1.165,30.214,531.744,-3.674,57.714,104.168,-119.183,-303.903,-296.464,-301.080,-269.820,-227.211,-185.951,-7.295,-43.967,-94.836,-132.871,-202.508,-460.496,-592.402,-5.000,60.609,29.944,-1.543,-148.797,215.744
100723.567,301.172,1.165,30.213,531.744,-3.674,59.663,103.498,-117.366,-303.589,-295.168,-300.665,-269.286,-226.782,-184.835,-5.315,-44.072,-94.518,-133.185,-202.926,-461.014,-591.727,-5.000,60.609,29.944,-1.543,-148.389,215.724
100727.598,301.168,1.165,30.214,531.823,-3.674,60.096,104.726,-117.793,-302.963,-296.356,-300.250,-268.966,-226.461,-184.165,-4.898,-42.491,-93.987,-132.244,-201.254,-463.916,-590.939,-5.000,60.609,29.944,-1.543,-148.601,215.734
100727.598,301.170,1.165,30.212,531.744,-3.674,60.421,104.614,-117.579,-302.963,-295.060,-301.184,-269.286,-225.498,-183.942,-4.377,-42.596,-93.456,-132.662,-201.254,-459.563,-594.879,-5.000,60.609,29.944,-1.543,-148.226,215.734
100719.536,301.168,1.165,30.211,531.665,-3.514,60.529,105.061,-117.579,-302.650,-295.600,-300.665,-270.034,-226.354,-182.491,-5.210,-43.334,-93.668,-132.035,-202.090,-458.112,-592.064,-5.000,60.609,29.944,-1.543,-148.862,215.744
100715.504,301.177,1.165,9.982,58.039,-0.472,54.790,-40.687,-42.222,-32.050,-28.070,-30.098,-30.004,-30.074,-29.918,-11.255,-5.483,-5.629,-1.464,-3.971,-3.524,-2.589,5.000,60.609,29.944,-1.543,-148.504,215.734
100719.536,301.178,1.165,9.975,57.960,-0.632,55.657,-41.021,-43.077,-31.319,-28.178,-30.098,-29.683,-29.967,-30.141,-11.463,-4.639,-6.372,-1.359,-4.180,-4.353,-3.040,5.000,60.609,29.944,-1.543,-148.047,215.754
100715.504,301.181,1.165,10.009,58.355,-0.152,55.224,-40.687,-42.756,-31.737,-27.638,-30.928,-30.110,-29.752,-30.811,-11.567,-4.745,-6.266,-1.464,-4.284,-3.628,-4.053,5.000,60.609,29.944,-1.543,-148.373,215.744
100727.598,301.186,1.165,9.961,57.802,0.008,54.899,-40.910,-42.970,-31.528,-27.530,-30.098,-29.470,-30.502,-29.694,-12.713,-5.166,-5.735,-1.568,-4.807,-4.249,-3.040,5.000,60.609,29.944,-1.543,-148.422,215.744
100731.630,301.178,1.165,9.981,58.039,-0.312,54.032,-40.687,-42.435,-32.155,-27.638,-30.201,-29.897,-30.609,-30.476,-11.880,-5.166,-5.416,-1.673,-4.389,-4.146,-2.927,5.000,60.609,29.944,-1.543,-148.080,215.724
100727.598,301.181,1.165,10.002,58.276,-0.312,54.790,-41.021,-42.756,-31.006,-28.394,-30.098,-30.538,-30.716,-30.364,-12.192,-4.955,-6.053,-1.986,-3.866,-4.975,-4.165,5.000,60.609,29.944,-1.543,-148.063,215.744
100715.504,301.181,1.165,9.982,58.039,-0.312,54.141,-40.798,-42.756,-31.528,-27.530,-31.239,-30.644,-30.502,-30.699,-12.297,-5.377,-6.266,-1.882,-4.598,-4.249,-4.728,5.000,60.609,29.944,-1.543,-148.080,215.734
100723.567,301.181,1.165,9.975,57.960,-0.152,54.141,-40.352,-42.435,-31.319,-27.638,-29.682,-30.965,-30.716,-30.252,-12.818,-5.061,-6.372,-1.777,-4.389,-4.353,-3.377,5.000,60.609,29.944,-1.543,-148.161,215.734
100711.473,301.183,1.165,9.989,58.118,-0.312,54.032,-40.687,-42.329,-32.050,-26.990,-29.682,-29.790,-30.823,-29.466,-11.984,-5.904,-6.053,-1.254,-4.702,-4.457,-3.490,5.000,60.609,29.944,-1.543,-148.292,215.734
100711.473,301.180,1.165,9.962,57.802,-0.312,54.682,-41.244,-42.329,-31.215,-28.070,-29.579,-30.538,-30.395,-29.801,-12.192,-5.272,-6.797,-1.359,-4.284,-5.182,-3.490,5.000,60.609,29.944,-1.543,-147.917,215.734
100699.378,301.175,1.165,9.983,58.039,0.168,54.682,-40.018,-42.329,-30.902,-27.422,-30.720,-30.004,-30.716,-30.136,-11.776,-5.061,-6.160,-1.673,-4.075,-4.042,-3.940,5.000,60.609,29.944,-1.543,-147.737,215.734
100703.410,301.180,1.165,9.969,57.881,-0.152,54.899,-39.906,-42.542,-31.111,-27.422,-30.098,-30.858,-30.716,-29.690,-12.192,-4.745,-5.629,-1.568,-4.389,-4.664,-2.815,5.000,60.609,29.944,-1.543,-148.520,215.744
100723.567,301.181,1.165,9.975,57.960,0.008,53.708,-40.910,-42.435,-31.528,-27.638,-31.032,-30.324,-30.716,-29.801,-11.046,-5.588,-5.629,-1.045,-4.075,-4.146,-3.603,5.000,60.609,29.944,-1.543,-148.373,215.734
100711.473,301.181,1.165,9.962,57.802,0.008,55.115,-41.355,-42.115,-31.424,-28.070,-30.305,-30.111,-30.181,-30.024,-11.255,-4.534,-6.478,-1.359,-3.866,-4.146,-2.364,5.000,60.609,29.944,-1.543,-148.275,215.744
100719.536,301.186,1.165,9.996,58.197,0.008,54.899,-40.575,-43.184,-31.633,-26.990,-30.617,-30.004,-30.074,-29.355,-11.567,-4.639,-5.416,-1.673,-4.180,-4.042,-2.927,5.000,60.609,29.944,-1.543,-147.819,215.734
100715.504,301.181,1.165,9.989,58.118,0.008,55.007,-40.687,-42.863,-31.319,-27.854,-30.409,-31.178,-30.395,-30.583,-11.150,-5.272,-6.053,-1.359,-5.016,-3.939,-2.702,5.000,60.609,29.944,-1.543,-148.324,215.724
100719.536,301.181,1.165,9.982,58.039,0.168,54.899,-41.244,-42.863,-30.797,-27.962,-29.994,-30.004,-30.609,-31.141,-11.463,-5.166,-5.629,-1.777,-3.553,-3.939,-3.040,5.000,60.609,29.944,-1.543,-148.455,215.724
100715.504,301.178,1.165,9.968,57.881,-0.312,55.115,-42.136,-42.435,-31.215,-28.286,-30.201,-29.790,-30.609,-31.029,-11.880,-5.272,-6.053,-2.091,-4.284,-3.317,-3.490,5.000,60.609,29.944,-1.543,-148.259,215.744
100719.536,301.178,1.165,9.975,57.960,-0.152,54.790,-40.798,-43.504,-31.006,-27.746,-31.032,-29.256,-30.181,-30.806,-12.088,-4.955,-5.629,-2.195,-3.866,-3.835,-3.377,5.000,60.609,29.944,-1.543,-148.161,215.724
100711.473,301.177,1.165,9.982,58.039,-0.152,54.790,-40.910,-42.756,-31.528,-28.286,-29.786,-30.431,-30.395,-30.583,-11.776,-5.272,-6.266,-1.568,-4.702,-4.249,-3.377,5.000,60.609,29.944,-1.543,-147.819,215.724
100715.504,301.185,1.165,20.065,234.513,-1.433,194.366,-395.944,-383.310,-356.937,-299.919,-283.749,-256.687,-135.492,-56.486,23.698,33.278,37.456,46.493,48.460,65.828,91.255,5.000,60.609,29.944,-1.543,-148.129,215.724
100719.536,301.185,1.165,20.061,234.434,-1.593,194.582,-395.385,-381.814,-357.459,-299.487,-283.230,-254.872,-136.134,-56.486,24.533,32.961,38.201,46.807,48.251,65.932,92.044,5.000,60.609,29.944,-1.543,-148.308,215.724
100711.473,301.194,1.165,20.066,234.513,-1.753,195.232,-395.163,-382.133,-355.789,-299.163,-283.022,-255.512,-134.529,-56.821,24.846,34.334,38.414,46.702,49.297,65.724,91.819,5.000,60.609,29.944,-1.543,-148.292,215.734
100723.567,301.188,1.165,20.061,234.434,-1.433,196.098,-396.054,-381.812,-355.997,-299.055,-283.645,-256.900,-132.602,-57.603,24.429,33.595,37.988,46.807,48.251,66.347,91.255,5.000,60.609,29.944,-1.543,-148.292,215.734
100731.630,301.189,1.165,20.057,234.355,-1.273,195.665,-394.494,-382.667,-355.788,-298.732,-282.815,-256.580,-133.137,-55.370,24.115,33.595,38.308,46.074,48.983,66.970,93.172,5.000,60.609,29.944,-1.543,-148.014,215.744
100723.567,301.189,1.165,20.054,234.276,-1.593,196.748,-394.159,-379.995,-355.788,-298.624,-282.087,-256.367,-132.602,-53.584,26.203,34.229,39.053,46.807,48.146,67.386,93.962,5.000,60.609,29.944,-1.543,-148.014,215.734
100723.567,301.188,1.165,20.061,234.434,-1.593,197.723,-393.602,-380.209,-354.327,-298.084,-281.153,-257.541,-133.458,-52.468,26.517,35.602,38.946,47.540,49.716,67.282,93.962,5.000,60.609,29.944,-1.543,-148.422,215.713
100727.598,301.183,1.165,20.054,234.276,-1.753,197.939,-393.156,-379.995,-353.700,-296.572,-281.361,-256.686,-132.388,-54.142,26.308,35.074,38.840,47.959,50.344,67.801,93.398,5.000,60.609,29.944,-1.543,-148.438,215.734
100723.567,301.186,1.165,20.051,234.196,-1.753,196.965,-392.710,-380.530,-354.536,-297.220,-281.568,-258.929,-132.495,-52.803,25.159,34.546,38.627,47.435,50.030,66.970,94.300,5.000,60.609,29.944,-1.543,-148.177,215.734
100723.567,301.181,1.165,20.044,234.038,-2.073,196.965,-392.264,-379.033,-354.431,-296.788,-280.634,-255.725,-133.030,-53.138,26.308,33.806,38.308,47.540,48.983,67.801,92.947,5.000,60.609,29.944,-1.543,-148.145,215.744
100711.473,301.183,1.165,20.049,234.117,-1.593,196.640,-393.045,-380.102,-353.805,-297.760,-281.153,-257.114,-132.602,-54.700,25.681,34.229,38.520,46.911,49.507,65.828,93.398,5.000,60.609,29.944,-1.543,-148.177,215.744
100719.536,301.181,1.165,20.044,234.038,-1.593,195.882,-392.933,-379.568,-353.805,-297.004,-281.672,-252.843,-133.886,-55.817,25.055,34.546,38.095,46.911,49.507,66.659,91.819,5.000,60.609,29.944,-1.543,-148.341,215.734
100719.536,301.188,1.165,20.051,234.196,-1.753,195.557,-392.822,-380.102,-354.222,-297.112,-281.361,-254.017,-133.244,-54.812,24.324,34.017,38.840,46.590,48.565,66.140,92.608,5.000,60.609,29.944,-1.543,-147.933,215.734
100715.504,301.186,1.165,20.042,233.959,-1.593,194.907,-392.710,-379.140,-354.536,-297.004,-281.153,-254.444,-132.709,-55.035,25.159,33.278,38.095,47.114,48.460,66.347,91.706,5.000,60.609,29.944,-1.543,-148.438,215.724
100731.630,301.181,1.165,20.047,234.117,-1.273,194.582,-393.156,-379.354,-353.805,-297.976,-281.776,-255.725,-134.956,-56.375,24.742,34.123,38.095,46.800,48.774,65.309,91.368,5.000,60.609,29.944,-1.543,-148.634,215.734
100719.536,301.186,1.165,20.045,234.038,-1.433,194.474,-393.045,-379.781,-354.014,-296.896,-282.087,-256.366,-134.421,-57.491,23.907,33.700,37.456,45.858,48.041,65.413,89.337,5.000,60.609,29.944,-1.543,-147.868,215.734
100719.536,301.181,1.165,20.044,234.038,-1.433,193.175,-393.045,-380.850,-354.849,-297.760,-282.295,-256.900,-135.277,-57.156,23.176,32.961,37.350,46.172,48.041,64.686,90.804,5.000,60.609,29.944,-1.543,-148.536,215.734
100723.567,301.186,1.165,20.041,233.959,-1.593,193.175,-393.156,-379.888,-354.953,-297.760,-281.983,-254.337,-134.528,-57.715,24.115,32.961,37.350,45.648,47.623,65.205,91.029,5.000,60.609,29.944,-1.543,-148.324,215.744
100731.630,301.185,1.165,20.043,234.038,-1.433,193.500,-393.268,-380.317,-353.700,-297.760,-281.361,-257.220,-132.709,-55.928,24.324,34.017,38.414,47.009,49.402,65.828,91.932,5.000,60.609,29.944,-1.543,-149.221,215.744
100719.536,301.185,1.165,20.034,233.801,-1.593,195.340,-393.156,-379.462,-353.178,-296.141,-281.465,-258.181,-130.783,-56.263,24.742,33.700,38.627,46.904,49.402,66.867,91.255,5.000,60.609,29.944,-1.543,-147.900,215.744
