%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101739.494,301.938,1.174,0.656,0.253,0.096,-4.431,-3.232,-1.710,0.000,-1.295,-4.566,-3.524,-2.890,-2.344,-1.563,0.106,-4.142,0.314,-1.045,-1.451,-2.702,-6.966,0.060,-0.238,-0.000,535.448,336.520
101739.494,301.938,1.174,0.544,0.174,0.096,-4.648,-3.567,-1.283,-0.522,-1.079,-3.943,-4.271,-3.853,-2.456,-2.293,-0.211,-3.717,0.419,-1.776,-1.140,-2.026,-6.987,0.021,-0.238,0.000,535.448,336.520
101735.462,301.938,1.174,0.544,0.174,-0.064,-5.296,-3.567,-0.962,0.105,-1.187,-3.839,-3.417,-3.639,-2.233,-1.980,-0.316,-3.398,0.419,-1.045,-1.658,-2.252,-6.956,0.040,-0.248,0.001,535.448,336.520
101735.462,301.934,1.174,0.544,0.174,0.096,-4.431,-4.458,-1.390,-0.313,-1.295,-4.047,-3.630,-2.997,-2.344,-1.876,0.211,-4.885,0.838,-0.313,-1.451,-2.252,-6.987,0.040,-0.248,0.001,535.448,336.520
101731.431,301.933,1.174,0.402,0.095,-0.064,-4.648,-3.232,-1.817,-0.313,-1.079,-4.566,-3.524,-2.997,-1.451,-1.772,0.211,-3.292,0.524,-0.940,-1.140,-2.252,-6.987,0.021,-0.248,0.001,535.448,336.520
101727.399,301.934,1.174,0.656,0.253,-0.224,-4.864,-3.455,-1.283,-0.626,-0.972,-3.632,-3.951,-3.211,-1.563,-1.563,0.106,-4.036,0.838,-1.463,-1.658,-1.914,-6.976,0.040,-0.258,0.000,535.448,336.520
101731.431,301.933,1.174,0.164,0.016,0.096,-4.432,-3.789,-0.962,-0.209,-1.835,-3.632,-3.630,-3.746,-1.898,-1.563,0.317,-3.823,-0.000,-1.045,-1.658,-1.914,-6.976,0.040,-0.258,0.001,535.448,336.520
101727.399,301.933,1.174,0.402,0.095,-0.224,-4.432,-4.124,-1.176,-0.731,-1.295,-4.255,-4.485,-2.997,-2.791,-1.667,0.106,-4.036,0.628,-0.940,-0.829,-2.139,-6.987,0.021,-0.248,0.000,535.448,336.520
101731.431,301.934,1.174,0.000,-0.063,-0.224,-4.973,-3.455,-1.924,0.105,-0.756,-3.632,-3.844,-3.425,-2.009,-2.918,0.106,-3.929,0.419,-1.254,-1.244,-1.351,-6.987,0.021,-0.238,0.000,535.448,336.520
101735.462,301.936,1.174,0.544,0.174,0.096,-4.756,-3.789,-1.390,-1.044,-0.864,-3.632,-3.737,-3.318,-2.121,-1.772,-0.422,-4.036,0.105,-1.567,-1.762,-1.576,-6.956,0.021,-0.228,0.001,535.448,336.520
101755.620,301.942,1.174,0.402,0.095,-0.224,-4.648,-3.567,-0.534,-1.044,-0.432,-4.151,-3.844,-3.318,-2.344,-1.667,-0.633,-4.036,0.105,-1.567,-1.658,-2.252,-5.040,0.021,-0.208,0.000,535.448,336.520
101743.525,301.949,1.174,0.402,0.095,-0.384,-4.216,-3.789,-1.390,-0.522,-2.051,-3.528,-4.057,-3.532,-2.344,-1.876,0.423,-4.779,0.419,-0.731,-1.969,-2.252,-5.029,0.021,-0.187,0.001,535.448,336.520
101739.494,301.951,1.174,0.402,0.095,-0.224,-4.648,-3.455,-1.390,-0.418,-0.756,-4.566,-3.951,-2.997,-2.344,-1.772,0.528,-3.929,0.314,-1.254,-1.244,-2.364,-5.009,0.040,-0.208,0.001,535.448,336.520
101743.525,301.952,1.174,0.837,0.411,0.256,-4.324,-3.009,-1.283,-0.731,-1.079,-3.424,-4.591,-3.104,-1.786,-2.293,-0.211,-3.929,0.733,-1.672,-1.658,-1.351,-5.009,0.060,-0.197,0.001,535.448,336.520
101739.494,301.951,1.174,0.402,0.095,-0.224,-4.864,-3.344,-0.748,-0.418,-0.864,-3.840,-3.417,-3.104,-1.675,-1.459,0.317,-3.611,0.733,-0.836,-0.933,-1.801,-5.029,0.060,-0.187,0.001,535.448,336.520
101747.557,301.954,1.174,0.402,0.095,0.256,-4.216,-3.678,-1.176,-0.209,-1.403,-3.424,-3.844,-2.997,-1.675,-1.667,0.211,-4.248,0.942,-0.836,-0.933,-2.026,-5.029,0.040,-0.208,0.000,535.448,336.520
101747.557,301.955,1.174,0.656,0.253,-0.064,-3.892,-3.344,-1.390,-0.209,-1.187,-3.840,-3.417,-3.211,-1.005,-2.293,0.317,-3.717,0.524,-0.522,-0.933,-2.026,-5.029,-0.017,-0.187,0.000,535.448,336.520
101747.557,301.955,1.174,0.544,0.174,-0.224,-4.324,-3.455,-0.748,-0.418,-1.403,-3.321,-4.057,-3.211,-1.340,-1.146,0.211,-3.823,0.942,-1.463,-1.140,-1.351,-5.029,0.021,-0.197,0.001,535.448,336.520
101747.557,301.952,1.174,0.544,0.174,0.256,-4.000,-3.232,-0.962,-0.209,-1.403,-3.528,-3.524,-4.067,-0.893,-1.355,0.317,-3.611,0.419,-0.104,-1.451,-1.689,-5.040,0.021,-0.197,0.001,535.448,336.520
101747.557,301.951,1.174,0.164,0.016,0.096,-4.216,-4.012,-1.283,-0.209,-1.079,-3.632,-3.417,-2.997,-2.568,-1.980,-0.211,-3.929,0.942,-0.836,-1.036,-2.026,-5.029,0.021,-0.187,0.002,535.448,336.520
101743.525,301.954,1.174,0.164,0.016,0.256,-4.000,-2.898,-2.031,0.105,-0.864,-3.217,-3.524,-3.211,-1.675,-2.397,0.423,-3.929,0.628,-1.045,-1.347,-1.576,-5.040,0.021,-0.197,0.001,535.448,336.520
101743.525,301.951,1.174,0.164,0.016,0.256,-4.756,-3.455,-0.641,-0.835,-1.403,-3.632,-4.057,-3.425,-1.675,-1.355,-0.105,-3.717,0.733,-1.672,-1.244,-1.576,-5.050,0.060,-0.177,0.002,535.448,336.520
101743.525,301.954,1.174,0.656,0.253,0.416,-4.432,-4.124,-1.069,-0.104,-1.943,-3.943,-3.310,-3.211,-1.786,-1.980,0.528,-4.248,0.524,-0.209,-1.244,-1.914,-5.040,0.040,-0.208,0.000,535.448,336.520
101747.557,301.955,1.174,0.544,0.174,0.416,-3.892,-3.232,-1.496,-0.209,-0.972,-4.670,-3.417,-3.318,-1.675,-1.772,-0.105,-4.036,0.628,-1.358,-1.658,-2.927,-5.061,0.021,-0.187,0.002,535.448,336.520
101739.494,301.952,1.174,0.000,-0.142,0.096,-3.892,-3.567,-1.817,-0.313,-1.403,-3.736,-4.485,-3.318,-1.898,-1.563,0.317,-3.505,0.733,-1.149,-1.451,-1.464,-5.061,0.040,-0.197,0.001,535.448,336.520
101747.557,301.955,1.174,0.544,0.174,0.416,-4.864,-3.344,-1.603,-0.522,-0.864,-3.632,-3.844,-3.425,-1.675,-1.667,-0.211,-3.929,0.942,-0.522,-1.658,-2.026,-5.061,0.040,-0.208,0.001,535.448,336.520
101755.620,301.955,1.174,0.402,0.095,0.416,-4.431,-4.012,-0.962,-0.418,-1.403,-3.840,-4.057,-3.104,-2.233,-1.563,0.845,-4.991,0.733,-0.836,-1.347,-2.026,-5.029,0.079,-0.218,0.001,535.448,336.520
101739.494,301.959,1.174,0.164,0.016,0.256,-4.215,-2.786,-1.924,-0.418,-1.079,-3.943,-3.737,-2.997,-1.340,-1.876,-0.422,-4.142,-0.000,-1.045,-1.036,-2.477,-5.050,0.040,-0.208,0.001,535.448,336.520
101739.494,301.946,1.174,0.164,0.016,0.416,-4.323,-3.567,-1.069,-0.731,-1.079,-3.943,-4.698,-3.104,-1.340,-2.084,-0.000,-3.823,0.419,-2.194,-1.036,-1.801,-5.071,0.040,-0.197,0.000,535.448,336.520
101735.462,301.954,1.174,0.000,-0.063,0.576,-4.756,-3.121,-1.283,-0.209,-1.619,-3.424,-3.310,-3.960,-1.675,-1.042,0.106,-3.823,0.314,-0.836,-1.555,-1.914,-5.061,0.040,-0.197,0.001,535.448,336.520
101731.431,301.965,1.174,0.402,0.095,0.256,-4.324,-3.121,-0.855,0.105,-2.051,-3.632,-3.310,-4.067,-2.121,-1.667,0.951,-4.036,0.524,-0.627,-1.969,-1.576,-3.030,0.040,-0.106,-0.000,535.448,336.520
101723.368,301.959,1.174,0.656,0.253,0.256,-3.783,-3.901,-0.855,-0.104,-0.864,-3.321,-3.630,-2.890,-2.233,-1.667,0.740,-3.611,0.942,-0.940,-0.933,-2.026,-3.030,0.021,-0.096,0.001,535.448,336.520
101735.462,301.965,1.174,0.656,0.253,0.096,-3.783,-3.009,-1.283,-0.522,-1.187,-3.321,-3.630,-2.783,-1.563,-2.709,-0.211,-3.929,0.105,-1.463,-1.347,-1.464,-3.010,0.021,-0.096,-0.000,535.448,336.520
101739.494,301.967,1.174,0.752,0.332,0.416,-4.324,-3.009,-0.855,-0.731,-1.079,-3.321,-3.630,-2.676,-1.451,-1.251,-0.211,-3.611,0.733,-1.254,-0.829,-2.139,-2.989,-0.017,-0.106,0.001,535.448,336.520
101731.431,301.963,1.174,0.402,0.095,0.256,-3.783,-3.901,-1.176,-0.209,-2.159,-3.943,-3.737,-2.997,-2.009,-1.042,0.423,-4.142,0.524,-0.940,-1.555,-2.026,-3.030,0.002,-0.116,0.001,535.448,336.520
101731.431,301.963,1.174,0.544,0.174,0.256,-4.000,-3.232,-1.496,-0.522,-0.864,-4.255,-3.630,-2.783,-1.563,-2.501,0.000,-3.080,0.419,-0.940,-1.347,-2.815,-3.030,0.002,-0.116,-0.000,535.448,336.520
101723.368,301.968,1.174,0.544,0.174,0.096,-4.432,-3.121,-0.855,-1.357,-1.403,-3.736,-4.057,-3.425,-1.786,-2.709,-0.316,-4.460,0.838,-1.776,-1.555,-1.801,-3.030,0.060,-0.116,0.001,535.448,336.520
101735.462,301.963,1.174,0.402,0.095,-0.064,-4.756,-3.344,-1.496,-0.209,-0.756,-3.736,-3.417,-3.639,-2.121,-1.876,-0.527,-3.611,0.209,-1.254,-2.073,-2.589,-3.030,0.021,-0.096,0.001,535.448,336.520
101731.431,301.962,1.174,0.164,0.016,0.256,-4.108,-4.347,-1.603,-0.626,-1.295,-3.736,-3.737,-3.211,-2.456,-2.293,0.000,-4.885,0.733,-0.940,-1.555,-2.364,-3.062,0.040,-0.106,0.000,535.448,336.520
101731.431,301.963,1.174,0.656,0.253,-0.064,-5.189,-2.898,-2.245,-0.522,-1.511,-4.877,-4.271,-3.746,-1.563,-1.980,0.000,-3.292,-0.209,-0.940,-1.762,-2.702,-3.020,0.021,-0.116,0.000,535.448,336.520
101739.494,301.967,1.174,0.752,0.332,0.256,-4.324,-3.232,-1.496,-1.044,-1.943,-3.943,-4.378,-3.425,-2.009,-2.084,0.211,-3.929,0.733,-1.776,-1.451,-1.689,-3.010,0.021,-0.106,0.001,535.448,336.520
101735.462,301.965,1.174,0.544,0.174,0.096,-4.973,-3.232,-0.962,-0.209,-1.619,-3.943,-3.630,-3.639,-2.009,-2.084,-0.211,-4.567,0.419,-1.149,-2.280,-2.026,-3.020,0.021,-0.106,0.002,535.448,336.520
101747.557,301.965,1.174,0.752,0.332,0.096,-4.432,-4.347,-1.603,-0.209,-1.403,-3.632,-4.164,-2.997,-2.456,-2.188,0.211,-4.142,0.628,-1.358,-1.347,-2.252,-3.020,-0.037,-0.116,0.001,535.448,336.520
101747.557,301.970,1.174,0.656,0.253,-0.064,-4.973,-3.121,-2.031,-0.835,-1.079,-3.424,-3.951,-3.318,-1.563,-2.397,0.000,-3.929,0.628,-1.358,-1.451,-1.801,-3.020,0.021,-0.126,0.001,535.448,336.520
101731.431,301.960,1.174,0.544,0.174,0.256,-5.081,-4.235,-1.069,-0.835,-1.403,-3.632,-3.737,-2.783,-1.786,-1.355,0.106,-3.717,0.628,-1.149,-1.658,-1.576,-3.072,0.002,-0.106,0.002,535.448,336.520
101731.431,301.962,1.174,0.164,0.016,-0.064,-3.783,-3.678,-1.176,0.314,-1.727,-3.632,-3.630,-3.318,-1.786,-1.667,0.423,-4.142,1.152,-0.627,-1.969,-1.689,-3.030,0.060,-0.106,0.000,535.448,336.520
101735.462,301.963,1.174,0.402,0.095,-0.224,-3.567,-2.786,-1.176,0.105,-1.079,-4.255,-3.951,-3.211,-1.451,-1.980,0.423,-4.036,0.105,-0.836,-0.726,-2.477,-3.041,0.021,-0.096,0.000,535.448,336.520
101739.494,301.960,1.174,0.656,0.253,0.096,-4.215,-2.452,-1.176,-0.313,-1.079,-3.321,-4.378,-3.318,-1.563,-1.876,-0.105,-3.823,0.524,-1.149,-1.451,-1.801,-3.030,0.021,-0.106,0.002,535.448,336.520
101739.494,301.967,1.174,0.544,0.174,-0.064,-4.972,-3.678,-0.962,-0.313,-0.756,-3.840,-3.096,-3.211,-2.344,-1.459,-0.422,-3.823,0.838,-0.731,-1.762,-1.914,-3.051,-0.017,-0.106,0.001,535.448,336.520
101743.525,301.963,1.174,0.656,0.253,0.256,-3.783,-4.235,-0.855,0.000,-1.619,-3.528,-4.057,-2.462,-1.675,-1.667,0.951,-4.354,1.257,-0.940,-1.244,-2.026,-3.030,0.021,-0.106,0.000,535.448,336.520
101739.494,302.001,1.174,0.544,0.174,0.256,-5.081,-3.009,-0.962,-0.522,-1.079,-3.217,-3.951,-3.639,-2.009,-1.980,-0.316,-3.611,1.047,-1.254,-1.140,-1.576,-1.000,0.079,-0.035,-0.000,535.448,336.520
101743.525,301.996,1.174,0.544,0.174,0.416,-4.108,-4.235,-1.390,-0.418,-1.727,-3.424,-3.417,-3.104,-1.563,-2.084,1.162,-4.460,0.733,-0.836,-1.347,-1.801,-0.990,0.040,-0.025,0.001,535.448,336.520
101739.494,301.996,1.174,0.402,0.095,0.256,-4.108,-3.567,-1.603,-0.522,-1.079,-4.047,-3.630,-2.997,-1.563,-2.084,0.211,-3.717,0.419,-1.567,-1.347,-1.576,-0.979,0.040,-0.045,0.000,535.448,336.520
101743.525,301.997,1.174,0.402,0.095,0.096,-4.216,-2.675,-1.390,-0.418,-1.835,-3.528,-4.378,-2.569,-1.675,-1.563,0.317,-4.036,0.419,-1.881,-1.140,-2.026,-0.990,0.060,-0.035,0.000,535.448,336.520
101735.462,301.994,1.174,0.402,0.095,0.256,-4.000,-3.678,-0.641,-0.104,-1.187,-3.528,-3.630,-3.746,-1.786,-1.667,0.106,-4.036,0.419,-0.731,-1.451,-2.252,-0.979,0.021,-0.035,0.001,535.448,336.520
101743.525,301.992,1.174,0.402,0.095,0.096,-4.540,-4.012,-1.390,-0.209,-0.972,-4.047,-3.630,-2.462,-2.568,-2.293,0.528,-4.142,0.838,-1.149,-1.036,-2.139,-1.000,0.002,-0.045,0.000,535.448,336.520
101731.431,301.989,1.174,0.000,-0.063,0.256,-4.540,-2.898,-1.603,-0.209,-0.972,-3.840,-3.844,-3.532,-1.563,-2.084,0.211,-3.398,0.419,-1.254,-1.140,-1.801,-1.042,0.060,-0.035,0.000,535.448,336.520
101731.431,301.992,1.174,0.402,0.095,0.256,-4.324,-3.232,-0.855,-0.731,-1.187,-3.943,-3.737,-3.211,-2.009,-1.459,0.106,-3.823,0.524,-1.358,-1.658,-1.351,-1.010,0.060,-0.045,0.001,535.448,336.520
101735.462,301.992,1.174,0.164,0.016,0.416,-4.324,-3.789,-1.069,-0.104,-1.511,-3.840,-3.417,-2.997,-1.675,-1.876,0.528,-4.142,0.524,-1.149,-1.451,-1.914,-1.000,0.040,-0.035,0.001,535.448,336.520
101739.494,301.994,1.174,0.656,0.253,0.416,-4.216,-3.455,-1.390,-0.731,-0.540,-4.773,-4.057,-3.425,-2.344,-2.188,0.528,-3.823,0.628,-1.149,-1.140,-2.139,-0.990,-0.017,-0.025,0.001,535.448,336.520
101743.525,301.996,1.174,0.656,0.253,0.256,-4.648,-3.344,-1.390,-0.209,-1.079,-3.424,-4.271,-3.104,-1.340,-2.188,0.211,-3.929,0.942,-0.940,-1.451,-2.026,-1.010,0.002,-0.045,0.001,535.448,336.520
101731.431,301.994,1.174,0.402,0.095,0.096,-4.756,-3.567,-0.962,-0.835,-1.295,-3.840,-3.524,-3.532,-2.456,-1.459,-0.527,-3.505,1.152,-1.358,-1.347,-2.026,-1.000,0.021,-0.055,0.001,535.448,336.520
101743.525,301.994,1.174,0.752,0.332,0.416,-4.432,-3.789,-0.855,-0.418,-1.943,-3.424,-3.310,-3.211,-2.233,-1.980,0.740,-4.567,0.733,-0.731,-1.866,-1.464,-1.000,0.002,-0.076,0.001,535.448,336.520
101735.462,301.994,1.174,0.402,0.095,0.256,-4.000,-3.232,-1.496,-0.626,-1.619,-3.943,-3.844,-2.783,-2.009,-1.980,-0.211,-3.717,0.209,-0.940,-1.658,-2.139,-1.021,0.021,-0.045,0.001,535.448,336.520
101731.431,301.992,1.174,0.402,0.095,0.256,-4.432,-3.009,-0.855,-0.522,-0.972,-2.906,-4.164,-3.425,-1.451,-1.876,0.317,-4.036,1.152,-1.149,-1.036,-1.689,-1.021,0.040,-0.035,-0.000,535.448,336.520
101727.399,301.991,1.174,0.000,-0.063,0.096,-4.432,-3.789,-0.855,-0.104,-1.187,-4.047,-4.164,-3.853,-1.563,-1.876,0.000,-4.248,0.942,-1.149,-1.451,-2.026,-1.010,0.002,-0.035,0.001,535.448,336.520
101731.431,301.992,1.174,0.000,-0.221,0.096,-4.323,-4.347,-0.855,-0.418,-0.972,-3.943,-3.737,-2.676,-2.121,-1.563,0.423,-3.823,0.838,-1.045,-1.347,-2.702,-1.031,0.021,-0.025,0.000,535.448,336.520
101715.305,301.991,1.173,0.164,0.016,0.096,-4.539,-3.009,-1.710,-0.313,-1.187,-3.528,-3.417,-3.639,-1.675,-2.605,-0.422,-4.142,-0.209,-1.045,-1.555,-2.026,-1.021,0.021,-0.025,0.001,535.448,336.520
101723.368,301.992,1.173,0.164,0.016,0.416,-4.431,-2.563,-0.641,-0.731,-0.864,-3.424,-4.164,-2.997,-1.786,-1.876,-0.211,-4.036,0.942,-1.881,-1.244,-1.801,-1.021,0.040,-0.045,0.001,535.448,336.520
101727.399,301.991,1.174,0.164,0.016,0.416,-4.107,-3.232,-1.390,-0.104,-1.511,-3.424,-3.737,-3.425,-2.121,-0.938,0.528,-4.036,0.628,-0.731,-1.762,-2.026,-1.042,0.040,-0.035,-0.000,535.448,336.520
101735.462,302.001,1.174,0.164,0.016,-0.384,-5.189,-3.009,-0.641,-0.731,-1.079,-3.528,-3.417,-4.067,-2.344,-1.772,-1.160,-4.036,1.152,-0.836,-1.555,-2.252,-0.021,0.079,0.006,0.001,535.448,336.520
101727.399,302.001,1.173,0.402,0.095,-0.384,-4.324,-4.347,-1.390,-0.209,-1.619,-3.528,-3.844,-2.462,-2.009,-1.980,0.634,-4.354,0.942,-1.149,-1.244,-1.464,-0.021,0.040,0.016,0.000,535.448,336.520
101727.399,301.996,1.173,0.000,-0.063,-0.064,-4.324,-3.567,-1.817,-0.418,-1.187,-4.047,-3.417,-2.997,-1.563,-2.084,-0.000,-3.929,0.105,-1.463,-0.622,-1.914,-0.001,0.021,0.016,-0.000,535.448,336.520
101727.399,301.994,1.173,0.000,-0.300,0.096,-4.216,-2.675,-1.069,-0.418,-0.864,-3.217,-3.844,-2.676,-1.786,-1.146,-0.000,-4.142,1.256,-1.672,-0.726,-2.252,-0.032,0.040,-0.005,0.000,535.448,336.520
101735.462,301.997,1.174,0.164,0.016,0.256,-4.756,-3.567,-1.069,-0.522,-1.187,-3.840,-3.844,-3.960,-1.898,-1.459,0.317,-3.611,0.628,-0.731,-1.555,-2.702,-0.001,0.040,0.016,0.000,535.448,336.520
101727.399,302.002,1.173,0.164,0.016,0.096,-3.783,-3.901,-1.390,-0.835,-1.079,-3.840,-3.524,-2.997,-2.344,-2.188,-0.000,-4.036,0.942,-0.418,-1.036,-2.252,-0.001,0.060,0.006,0.001,535.448,336.520
101727.399,302.002,1.173,0.402,0.095,0.096,-4.648,-2.786,-1.924,-0.104,-1.295,-3.528,-3.737,-3.104,-1.228,-2.918,0.211,-4.036,1.361,-0.418,-0.726,-1.238,0.020,0.079,-0.005,0.000,535.448,336.520
101735.462,302.001,1.174,0.656,0.253,0.256,-4.540,-3.678,-0.748,-0.835,-0.972,-4.047,-3.844,-3.318,-1.228,-1.772,-0.527,-4.036,0.733,-1.254,-1.036,-2.026,0.031,0.040,0.016,0.001,535.448,336.520
101715.305,301.999,1.173,0.164,0.016,0.576,-4.108,-3.678,-1.069,0.000,-1.835,-4.047,-3.630,-3.318,-1.786,-1.459,-0.000,-4.460,0.105,-1.149,-2.177,-1.689,-0.001,0.021,-0.015,0.000,535.448,336.520
101731.431,301.997,1.174,0.000,-0.063,0.096,-4.648,-3.455,-1.710,-0.313,-0.324,-4.151,-3.844,-2.890,-2.344,-1.667,0.634,-4.036,0.838,-0.940,-1.658,-2.927,0.010,0.021,0.006,0.001,535.448,336.520
101723.368,302.001,1.173,0.544,0.174,0.096,-4.324,-3.232,-0.855,0.105,-1.511,-3.736,-4.591,-3.960,-2.009,-2.397,0.106,-4.248,0.838,-1.672,-1.658,-2.026,-0.001,0.060,0.006,0.000,535.448,336.520
101735.462,301.994,1.174,0.544,0.174,0.256,-4.540,-3.567,-1.283,-0.209,-0.864,-4.462,-4.057,-4.174,-1.898,-1.667,-0.105,-3.823,1.047,-0.627,-1.451,-1.576,-0.001,0.060,-0.015,0.001,535.448,336.520
101731.431,301.996,1.174,0.000,-0.142,0.416,-3.459,-3.789,-1.176,-0.209,-1.295,-3.528,-3.844,-2.997,-2.009,-1.980,0.211,-4.354,0.419,-0.940,-1.658,-2.477,-0.001,0.060,0.006,0.000,535.448,336.520
101731.431,301.999,1.174,0.000,-0.300,0.416,-4.324,-3.455,-2.138,-0.209,-1.187,-3.528,-3.737,-2.676,-1.451,-1.876,-0.105,-3.505,0.838,-1.463,-1.244,-2.026,-0.001,0.040,-0.005,0.001,535.448,336.520
101731.431,302.001,1.174,0.402,0.095,0.416,-4.216,-2.898,-0.534,-0.835,-0.864,-3.943,-4.591,-3.211,-1.675,-1.772,-0.000,-3.823,0.628,-1.463,-1.036,-1.801,0.020,0.060,0.006,0.000,535.448,336.520
101739.494,301.999,1.174,0.164,0.016,0.416,-4.648,-3.344,-1.283,-0.104,-2.159,-3.736,-3.737,-3.639,-2.009,-1.459,0.106,-3.717,0.419,-0.731,-1.658,-1.576,-0.011,0.021,-0.005,0.001,535.448,336.520
101755.620,302.002,1.174,0.402,0.095,0.416,-4.323,-3.455,-1.283,-0.313,-0.972,-4.255,-3.844,-3.425,-2.679,-1.667,0.211,-3.823,0.838,-0.731,-1.140,-2.477,0.020,0.060,-0.005,0.001,535.448,336.520
101739.494,302.002,1.174,0.000,-0.063,0.416,-4.431,-3.121,-1.283,0.105,-1.619,-3.424,-3.844,-3.104,-1.340,-2.397,-0.527,-3.929,0.628,-0.627,-1.244,-1.576,-0.001,0.060,-0.005,0.000,535.448,336.520
101747.557,302.002,1.174,0.164,0.016,0.736,-4.323,-3.121,-0.428,-1.044,-1.295,-3.736,-4.164,-3.104,-1.116,-1.355,-0.211,-3.717,1.047,-0.940,-1.244,-1.801,-0.001,0.002,0.006,0.000,535.448,336.520
101739.494,302.004,1.174,0.164,0.016,0.416,-3.783,-3.455,-1.603,-0.313,-1.619,-3.632,-3.524,-3.104,-1.340,-1.251,0.634,-4.779,0.524,-1.149,-1.762,-1.464,0.010,0.060,0.006,0.000,535.448,336.520
