%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
102400.653,301.446,1.183,0.163,0.016,0.056,-2.270,-0.334,0.428,2.091,0.865,-1.349,-1.281,-1.177,0.447,-0.521,2.746,-1.912,2.513,1.256,0.727,0.451,-7.104,-0.027,-0.246,0.001,535.448,336.520
102420.810,301.447,1.184,0.163,0.016,0.056,-2.378,-1.003,1.499,1.046,0.649,-1.038,-1.708,-1.177,0.000,0.418,1.584,-1.699,2.513,0.733,1.038,0.451,-7.073,-0.008,-0.267,0.001,535.448,336.520
102412.747,301.446,1.184,0.400,0.095,0.056,-1.945,-1.003,1.070,2.196,0.433,-1.453,-1.281,-1.712,-0.335,0.626,2.535,-2.443,2.513,1.256,0.415,0.226,-7.073,-0.008,-0.236,0.001,535.448,336.520
102412.747,301.454,1.184,0.542,0.174,0.056,-2.270,-0.334,1.070,1.777,0.757,-2.179,-1.281,-1.284,0.000,0.209,2.007,-1.805,1.990,0.942,0.312,-0.788,-7.062,0.012,-0.246,0.000,535.448,336.520
102408.716,301.447,1.183,0.654,0.253,-0.104,-1.621,-0.892,1.284,1.882,0.757,-1.245,-1.708,-1.605,0.671,0.418,2.324,-1.381,2.827,0.105,0.311,0.338,-7.073,-0.027,-0.277,0.001,535.448,336.520
102416.779,301.444,1.184,0.400,0.095,-0.104,-2.162,-0.669,1.070,1.987,0.541,-1.557,-0.534,-2.355,0.447,0.104,2.218,-1.912,2.618,1.151,0.727,0.226,-7.042,0.031,-0.236,0.001,535.448,336.520
102408.716,301.447,1.183,0.654,0.253,-0.104,-1.945,-1.895,1.070,1.777,0.865,-1.349,-0.854,-0.963,-0.223,-0.000,2.429,-2.018,2.827,1.151,0.727,-0.225,-7.104,0.012,-0.236,0.001,535.448,336.520
102408.716,301.446,1.184,0.400,0.095,0.056,-2.378,-0.446,0.963,1.882,1.081,-1.660,-0.641,-1.498,0.783,-0.521,1.796,-1.699,2.199,0.837,0.415,0.451,-7.052,0.012,-0.246,0.002,535.448,336.520
102408.716,301.447,1.183,0.400,0.095,0.056,-2.162,-1.115,1.606,1.568,0.865,-1.349,-1.388,-1.177,-0.112,0.835,2.113,-1.487,2.723,0.628,0.831,0.677,-7.104,-0.008,-0.267,0.002,535.448,336.520
102416.779,301.447,1.184,0.000,-0.063,-0.424,-1.837,-1.003,1.284,2.196,0.324,-1.557,-0.961,-1.605,0.112,0.209,3.063,-2.336,2.408,1.465,0.623,0.113,-7.094,-0.008,-0.246,0.001,535.448,336.520
102408.716,301.444,1.184,0.542,0.174,-0.104,-2.486,0.000,0.535,2.300,0.973,-1.349,-1.175,-1.177,0.336,-0.834,2.535,-1.912,2.304,1.256,0.934,0.902,-4.980,0.012,-0.216,0.002,535.448,336.520
102412.747,301.444,1.184,0.000,-0.379,0.376,-2.162,-0.669,1.284,1.777,0.973,-1.453,-1.281,-1.712,0.112,1.044,2.007,-2.018,2.723,0.628,0.623,0.564,-4.990,-0.008,-0.206,0.002,535.448,336.520
102412.747,301.441,1.184,0.000,-0.300,0.216,-2.162,-1.337,1.177,2.405,0.541,-1.038,-0.854,-1.819,-0.112,0.522,3.169,-2.018,2.408,1.360,-0.000,-0.338,-4.980,0.012,-0.206,0.001,535.448,336.520
102416.779,301.446,1.184,0.000,-0.063,-0.104,-2.594,-1.226,0.963,1.673,0.649,-1.661,-1.281,-1.177,-0.112,0.731,2.429,-1.699,2.827,1.047,0.831,-0.563,-5.001,0.012,-0.216,0.001,535.448,336.520
102432.905,301.447,1.184,0.400,0.095,0.376,-2.054,-1.003,1.284,1.987,0.324,-1.038,-1.922,-1.391,0.783,-0.625,2.324,-1.593,2.199,0.837,0.831,0.226,-5.001,0.031,-0.216,0.001,535.448,336.520
102416.779,301.439,1.184,0.000,-0.063,0.376,-2.918,-1.449,1.820,1.464,0.324,-1.660,-1.175,-1.712,-0.112,0.522,1.901,-2.018,2.618,0.837,0.311,-0.225,-4.990,0.069,-0.185,0.001,535.448,336.520
102420.810,301.444,1.184,0.000,-0.063,0.376,-1.513,-2.118,1.284,2.091,0.216,-1.764,-1.068,-1.498,0.224,0.313,2.218,-2.867,2.932,0.942,0.727,0.226,-4.990,0.012,-0.206,0.000,535.448,336.520
102420.810,301.449,1.184,0.542,0.174,0.376,-2.378,-0.669,0.856,1.673,0.649,-2.179,-1.175,-1.712,0.671,0.000,2.007,-2.124,2.094,1.360,0.415,0.226,-4.970,0.031,-0.196,0.001,535.448,336.520
102412.747,301.449,1.184,0.654,0.253,0.376,-2.054,-0.669,1.499,1.882,0.649,-1.764,-1.922,-1.284,0.336,0.418,1.901,-1.805,2.723,-0.104,0.727,0.677,-4.990,-0.008,-0.196,0.001,535.448,336.520
102432.905,301.452,1.184,0.000,-0.063,0.056,-2.702,-1.003,1.392,2.509,0.433,-1.764,-1.068,-2.033,0.224,0.731,2.324,-2.336,2.094,1.047,0.208,0.000,-4.980,0.031,-0.216,0.002,535.448,336.520
102416.779,301.451,1.184,0.163,0.016,0.216,-2.162,-1.560,0.963,1.987,1.406,-1.868,-0.854,-1.177,-0.781,0.313,2.429,-1.912,2.094,1.465,0.831,-0.225,-5.011,-0.008,-0.206,0.001,535.448,336.520
102416.779,301.446,1.184,0.163,0.016,0.216,-2.162,-0.557,1.499,1.987,0.541,-1.245,-1.175,-0.535,0.671,-0.521,2.958,-1.487,2.723,1.570,1.350,0.000,-4.990,-0.008,-0.216,0.001,535.448,336.520
102412.747,301.447,1.184,0.163,0.016,0.216,-2.594,-0.892,1.392,1.568,0.649,-1.557,-1.281,-1.605,0.112,0.835,1.584,-1.593,2.827,0.523,0.519,0.000,-5.011,0.031,-0.216,0.001,535.448,336.520
102424.842,301.451,1.184,0.000,-0.063,0.216,-1.945,-1.337,1.499,2.405,-0.216,-1.038,-0.534,-1.284,-0.000,0.313,2.746,-2.124,3.141,1.570,0.415,0.451,-5.001,0.031,-0.206,0.001,535.448,336.520
102416.779,301.444,1.184,0.000,-0.063,0.376,-2.378,-0.892,0.749,1.987,0.865,-2.490,-1.281,-1.391,0.447,0.104,2.113,-1.381,2.304,1.256,0.623,-0.675,-5.001,0.012,-0.216,0.002,535.448,336.520
102416.779,301.452,1.184,0.400,0.095,0.216,-2.054,-0.446,1.392,1.464,0.433,-1.349,-2.242,-0.963,0.336,0.522,2.535,-1.699,2.932,0.942,0.312,0.902,-5.032,-0.008,-0.226,0.002,535.448,336.520
102416.779,301.454,1.184,0.163,0.016,0.856,-2.270,-0.892,1.499,2.405,0.433,-1.868,-0.961,-2.569,-0.446,0.418,1.901,-1.805,2.513,1.047,0.312,0.226,-4.990,0.012,-0.216,0.000,535.448,336.520
102420.810,301.454,1.184,0.000,-0.142,0.216,-1.405,-1.895,1.177,1.777,1.081,-1.245,-1.495,-1.177,-0.335,0.104,2.113,-2.124,2.408,1.256,1.558,-0.338,-4.990,-0.027,-0.185,0.001,535.448,336.520
102424.842,301.455,1.184,0.749,0.332,0.536,-2.486,-1.115,0.428,2.196,0.757,-0.934,-1.281,-1.498,0.895,-0.834,2.113,-2.124,2.199,1.047,0.831,0.226,-4.970,0.012,-0.196,0.001,535.448,336.520
102424.842,301.454,1.184,0.400,0.095,0.856,-2.702,-1.115,1.927,0.732,0.865,-1.349,-0.961,-1.391,-0.000,0.104,2.007,-1.912,2.513,0.314,1.038,0.338,-4.980,0.012,-0.206,0.001,535.448,336.520
102420.810,301.460,1.184,0.000,-0.063,-0.104,-2.486,-1.783,1.284,2.300,0.324,-1.661,-0.854,-1.498,-0.558,0.418,2.746,-1.805,2.827,1.360,0.831,-0.338,-3.012,0.031,-0.135,0.001,535.448,336.520
102432.905,301.462,1.184,0.400,0.095,0.056,-2.594,-0.780,0.642,1.673,1.081,-1.661,-1.175,-1.712,0.447,-0.521,2.535,-1.593,2.408,1.047,1.038,0.113,-3.012,0.031,-0.114,0.002,535.448,336.520
102416.779,301.462,1.184,0.400,0.095,0.056,-2.702,-1.226,1.177,1.568,0.324,-1.557,-1.175,-1.819,-0.112,0.939,2.113,-1.381,2.408,0.733,0.623,0.113,-3.012,-0.046,-0.094,0.001,535.448,336.520
102416.779,301.460,1.184,0.400,0.095,0.216,-1.729,-1.003,0.856,1.568,0.541,-1.349,-1.068,-2.140,-0.223,0.104,1.901,-2.549,2.618,1.256,-0.104,0.000,-3.012,-0.008,-0.104,0.002,535.448,336.520
102428.873,301.462,1.184,0.400,0.095,0.056,-2.270,-1.003,0.856,1.987,0.973,-2.180,-0.961,-1.177,0.000,0.313,1.901,-1.699,1.990,0.942,0.623,-0.675,-2.971,-0.027,-0.104,0.001,535.448,336.520
102420.810,301.459,1.184,0.163,0.016,0.056,-2.162,-0.892,0.749,1.987,0.324,-1.141,-1.708,-1.605,0.112,-0.313,2.113,-1.381,2.618,0.628,0.104,0.451,-2.960,0.012,-0.114,0.002,535.448,336.520
102420.810,301.465,1.184,0.542,0.174,0.376,-2.486,-0.223,1.392,2.091,0.541,-1.868,-0.961,-2.247,0.336,0.626,2.324,-1.168,2.932,1.256,0.415,0.000,-2.991,0.012,-0.104,0.000,535.448,336.520
102416.779,301.462,1.184,0.654,0.253,0.216,-1.729,-2.229,1.070,1.777,0.649,-1.764,-1.175,-0.963,-0.335,0.104,2.429,-2.230,3.037,1.570,1.038,0.338,-2.991,0.012,-0.094,0.001,535.448,336.520
102420.810,301.460,1.184,0.542,0.174,0.056,-2.486,-0.446,0.535,2.300,0.865,-1.868,-1.068,-1.177,0.783,0.209,2.641,-1.593,2.199,0.942,0.831,0.000,-2.991,0.012,-0.124,0.001,535.448,336.520
102408.716,301.462,1.183,0.400,0.095,-0.264,-1.945,-0.557,1.499,1.464,0.649,-1.038,-0.961,-1.284,0.224,0.209,2.324,-1.487,2.827,0.419,0.934,0.790,-2.991,-0.008,-0.094,0.001,535.448,336.520
102416.779,301.465,1.184,0.400,0.095,-0.104,-2.270,-0.780,1.284,1.987,0.108,-1.245,-0.961,-2.140,0.559,0.835,2.852,-2.230,2.618,1.256,0.208,0.790,-3.064,0.012,-0.104,0.002,535.448,336.520
102424.842,301.460,1.184,0.833,0.411,-0.264,-2.270,-0.892,1.392,1.673,0.649,-1.972,-1.068,-1.284,-0.558,0.418,2.429,-2.018,2.827,0.733,0.519,0.000,-3.012,-0.008,-0.094,0.002,535.448,336.520
102412.747,301.460,1.183,0.654,0.253,-0.104,-2.486,-0.111,0.535,2.091,0.865,-0.934,-1.281,-0.963,0.671,-0.000,2.218,-2.230,2.513,0.942,0.311,0.677,-3.002,-0.008,-0.114,0.001,535.448,336.520
102412.747,301.462,1.183,0.542,0.174,-0.104,-2.702,-0.557,1.499,1.568,0.865,-0.934,-0.961,-1.712,-0.112,0.835,1.796,-1.274,2.408,0.837,0.934,0.113,-3.002,-0.008,-0.104,0.002,535.448,336.520
102420.810,301.460,1.184,0.163,0.016,0.056,-1.621,-1.672,1.284,1.987,0.108,-1.557,-1.175,-1.605,0.224,0.522,2.746,-2.124,2.618,0.733,0.311,0.226,-3.002,-0.008,-0.114,0.001,535.448,336.520
102420.810,301.465,1.184,0.163,0.016,0.056,-2.054,-0.334,1.070,2.300,0.865,-1.972,-0.854,-1.070,-0.223,0.522,2.535,-1.593,1.990,1.361,0.831,-0.563,-2.991,0.031,-0.094,0.000,535.448,336.520
102404.684,301.462,1.183,0.654,0.253,0.216,-1.837,-0.334,0.963,1.568,0.757,-1.245,-1.281,-1.284,0.447,0.418,2.535,-1.487,2.513,0.523,0.519,0.338,-3.012,0.012,-0.084,0.003,535.448,336.520
102416.779,301.464,1.184,0.542,0.174,0.216,-2.486,-1.003,1.392,2.091,0.541,-1.245,-0.961,-1.819,0.112,0.418,2.113,-1.593,2.304,0.942,0.623,-0.113,-2.991,0.031,-0.104,0.001,535.448,336.520
102420.810,301.462,1.184,0.542,0.174,0.056,-1.837,-1.560,1.284,2.091,0.757,-1.660,-1.388,-1.391,-0.781,0.313,2.746,-1.912,2.618,1.256,0.727,-0.113,-2.960,0.031,-0.094,0.001,535.448,336.520
102428.873,301.465,1.184,0.000,-0.063,0.216,-2.162,-0.669,0.428,2.300,0.324,-1.453,-1.068,-1.391,0.447,-0.521,2.535,-1.805,2.723,0.523,0.727,0.451,-2.981,0.012,-0.104,0.000,535.448,336.520
102440.968,301.491,1.184,0.542,0.174,-0.104,-2.486,-1.672,1.177,1.882,-0.216,-1.245,-1.388,-1.498,-0.335,0.209,2.746,-2.655,2.618,1.151,1.038,-0.113,-1.065,0.012,-0.043,0.001,535.448,336.520
102424.842,301.491,1.184,0.163,0.016,-0.104,-2.162,-1.115,0.963,1.568,0.757,-2.491,-1.068,-1.605,-0.223,-0.104,2.746,-1.805,1.990,1.047,0.727,-0.113,-1.065,0.012,-0.033,0.000,535.448,336.520
102432.905,301.489,1.184,0.400,0.095,-0.264,-2.270,-0.669,1.713,1.673,0.649,-1.245,-1.815,-1.391,-0.223,0.104,1.901,-2.018,2.723,1.047,0.311,-0.450,-1.076,0.031,-0.043,0.001,535.448,336.520
102428.873,301.488,1.184,0.000,-0.063,-0.104,-2.594,-1.672,1.391,1.987,0.649,-1.661,-0.961,-2.568,-0.112,0.313,2.113,-2.124,2.408,1.360,0.415,-0.225,-1.086,-0.008,-0.033,0.001,535.448,336.520
102444.999,301.483,1.184,0.000,-0.063,-0.264,-2.054,-2.118,1.391,1.987,0.865,-1.557,-0.961,-1.498,-0.670,0.313,2.429,-2.018,2.723,1.047,0.623,0.226,-1.086,-0.008,-0.033,0.001,535.448,336.520
102436.936,301.486,1.184,0.000,-0.142,-0.264,-2.162,-1.337,0.749,1.777,0.649,-1.453,-1.281,-1.819,0.336,-0.313,2.218,-2.018,2.304,1.151,0.415,0.451,-1.055,-0.008,-0.043,-0.000,535.448,336.520
102432.905,301.488,1.184,0.000,-0.142,-0.264,-2.594,-1.003,1.284,1.673,0.541,-1.557,-1.281,-1.284,0.112,0.209,1.690,-2.124,2.199,0.523,0.519,0.677,-1.065,-0.008,-0.033,0.001,535.448,336.520
102428.873,301.489,1.184,0.000,-0.142,-0.104,-2.270,-1.115,1.070,2.300,0.433,-1.453,-0.534,-2.140,0.895,0.939,2.324,-1.805,2.304,1.570,0.311,0.226,-1.055,0.012,-0.023,0.001,535.448,336.520
102432.905,301.493,1.184,0.000,-0.063,0.056,-2.270,-1.449,0.749,2.405,1.081,-1.764,-1.175,-1.070,-0.335,0.835,2.535,-1.593,2.723,1.151,1.142,-0.338,-1.065,-0.008,-0.033,0.001,535.448,336.520
102440.968,301.486,1.184,0.749,0.332,0.056,-2.054,-0.892,0.856,1.673,1.298,-1.141,-1.281,-1.605,-0.000,-0.104,3.169,-1.487,2.618,1.151,0.519,0.564,-1.076,0.031,-0.033,0.002,535.448,336.520
102436.936,301.489,1.184,0.400,0.095,-0.104,-2.594,-1.115,1.606,1.882,0.757,-1.349,-1.175,-1.498,0.112,0.731,1.901,-1.912,2.513,0.942,1.142,0.113,-1.055,0.012,-0.033,0.001,535.448,336.520
102440.968,301.489,1.184,0.163,0.016,0.056,-1.945,-1.672,1.499,1.673,0.216,-1.453,-1.175,-1.712,-0.000,0.313,2.852,-2.443,2.723,0.942,0.519,0.226,-1.034,0.031,-0.023,0.000,535.448,336.520
102440.968,301.488,1.184,0.000,-0.221,0.056,-2.378,-0.780,1.284,1.568,0.541,-2.179,-1.068,-0.963,0.671,-0.000,2.218,-1.912,2.199,0.733,0.519,-0.338,-1.044,0.031,-0.023,0.001,535.448,336.520
102432.905,301.486,1.184,0.000,-0.142,0.056,-1.621,-0.557,1.070,1.777,0.649,-1.038,-1.708,-1.284,0.559,0.418,2.852,-1.699,2.827,0.209,1.038,0.226,-1.055,-0.008,-0.033,0.000,535.448,336.520
102420.810,301.486,1.183,0.163,0.016,-0.264,-2.270,-0.892,1.284,2.196,0.324,-1.349,-1.175,-2.033,-0.335,0.522,2.324,-1.381,3.037,1.256,0.727,0.338,-1.044,-0.008,-0.023,0.000,535.448,336.520
102424.842,301.489,1.184,0.163,0.016,-0.264,-1.945,-1.672,1.499,2.091,0.649,-1.764,-1.175,-0.963,-0.670,0.313,2.324,-2.124,2.618,1.360,1.142,0.113,-1.086,0.031,-0.043,0.000,535.448,336.520
102428.873,301.489,1.184,0.000,-0.063,-0.104,-1.945,-0.334,0.642,1.777,0.757,-1.245,-1.281,-1.284,0.559,-0.208,2.324,-2.018,2.513,1.151,0.623,0.451,-1.055,0.031,-0.033,0.000,535.448,336.520
102428.873,301.486,1.184,0.000,-0.142,0.056,-2.594,-1.003,1.070,1.568,0.433,-1.557,-1.495,-1.498,0.559,0.522,2.113,-2.018,3.037,0.209,0.519,0.338,-1.055,-0.008,-0.033,0.001,535.448,336.520
102428.873,301.489,1.184,0.400,0.095,0.216,-2.594,-2.006,1.177,1.987,0.108,-0.934,-1.602,-1.926,0.559,0.104,2.429,-2.124,1.990,1.151,-0.000,-0.675,-1.055,0.050,-0.033,0.001,535.448,336.520
102428.873,301.489,1.184,0.000,-0.142,0.536,-2.162,-1.560,0.963,2.091,0.865,-2.075,-1.175,-1.391,-0.446,-0.208,2.218,-1.805,2.513,0.733,0.623,-0.450,-1.065,-0.008,-0.033,0.003,535.448,336.520
102400.653,301.489,1.183,0.542,0.174,-0.104,-2.378,-1.003,1.606,2.196,0.324,-1.557,-0.961,-1.070,0.112,0.418,2.535,-1.487,2.932,1.465,0.312,0.113,0.070,0.031,-0.003,0.002,535.448,336.520
102420.810,301.489,1.183,0.654,0.253,0.056,-1.729,-1.115,1.177,2.091,0.973,-1.764,-0.961,-1.070,0.000,0.418,2.641,-1.062,2.094,0.837,0.831,-0.450,0.091,0.031,-0.003,0.001,535.448,336.520
102420.810,301.493,1.183,0.654,0.253,0.056,-2.378,-1.003,1.177,2.091,1.081,-0.934,-1.922,-1.391,0.112,-0.104,2.747,-1.593,2.618,0.419,0.623,0.451,0.059,0.031,-0.003,0.001,535.448,336.520
102428.873,301.489,1.184,0.654,0.253,0.056,-2.162,-0.892,1.606,1.568,0.865,-1.349,-1.068,-1.926,0.224,0.313,2.007,-1.912,3.037,1.256,1.038,0.564,0.080,0.031,-0.013,0.001,535.448,336.520
102432.905,301.494,1.184,0.833,0.411,0.056,-1.621,-1.895,1.177,2.509,0.865,-1.453,-1.602,-1.284,-0.335,-0.000,2.218,-2.443,1.990,1.151,0.208,-0.113,0.080,0.012,-0.013,-0.000,535.448,336.520
102428.873,301.493,1.184,0.654,0.253,-0.264,-2.054,-0.446,0.535,1.777,0.541,-1.557,-1.175,-1.498,0.224,-0.104,2.324,-1.912,2.408,1.256,0.519,0.226,0.080,0.031,-0.003,0.000,535.448,336.520
102424.842,301.496,1.183,0.749,0.332,-0.264,-2.270,-1.226,1.499,1.046,0.649,-1.349,-1.602,-1.284,0.224,0.313,2.324,-1.912,2.932,0.314,0.831,0.338,0.091,0.012,-0.013,0.001,535.448,336.520
102432.905,301.493,1.184,0.400,0.095,0.216,-2.270,-0.780,1.391,2.196,0.108,-1.349,-1.602,-2.248,0.112,-0.000,2.747,-2.018,2.304,1.151,0.104,0.226,0.080,0.012,-0.013,0.000,535.448,336.520
102432.905,301.491,1.184,0.654,0.253,0.056,-2.270,-2.006,0.856,2.300,0.757,-2.283,-1.495,-1.177,-0.781,0.313,2.430,-2.230,2.408,0.942,0.519,-1.238,0.039,0.050,-0.013,0.001,535.448,336.520
102432.905,301.488,1.184,0.542,0.174,-0.264,-2.054,-1.115,0.749,1.987,0.324,-1.764,-1.175,-1.819,0.783,-0.729,2.007,-2.124,2.304,0.419,0.415,0.000,0.080,0.031,-0.013,0.001,535.448,336.520
102420.810,301.493,1.183,0.542,0.174,0.216,-2.810,-1.003,1.070,1.359,0.865,-1.453,-1.281,-2.033,-0.000,0.418,1.479,-2.018,2.408,0.209,0.312,0.113,0.028,0.050,-0.003,0.001,535.448,336.520
102420.810,301.491,1.183,0.163,0.016,0.216,-2.054,-1.672,0.856,1.568,-0.432,-1.453,-1.388,-2.033,-0.670,0.313,2.746,-2.867,2.304,0.733,-0.104,0.226,0.070,0.050,-0.003,0.001,535.448,336.520
102436.936,301.493,1.184,0.542,0.174,0.216,-2.270,-1.115,0.107,1.673,0.865,-2.075,-1.175,-1.712,0.336,-0.104,2.218,-1.805,1.885,0.419,0.623,-0.450,0.080,0.012,-0.003,0.001,535.448,336.520
102440.968,301.493,1.184,0.654,0.253,0.216,-2.378,-0.334,1.177,1.255,0.216,-1.764,-2.136,-2.248,0.224,-0.104,2.113,-2.124,2.618,0.314,0.727,-0.338,0.059,0.031,-0.003,0.000,535.448,336.520
102436.936,301.493,1.184,0.654,0.253,0.216,-2.918,-1.115,1.070,2.196,0.433,-1.245,-1.602,-2.355,-0.558,0.418,2.218,-2.124,2.618,1.151,0.519,-0.225,0.070,0.031,-0.013,0.000,535.448,336.520
102444.999,301.493,1.184,0.000,-0.063,-0.104,-1.837,-2.229,1.499,1.673,0.541,-1.245,-1.175,-0.749,-0.781,0.313,2.324,-2.443,2.723,1.465,1.142,-0.788,0.091,0.031,-0.003,0.001,535.448,336.520
102440.968,301.497,1.184,0.163,0.016,0.376,-2.486,-0.892,0.214,2.091,0.649,-1.660,-1.068,-1.391,0.559,-0.729,2.746,-2.018,2.513,0.628,0.831,0.677,0.059,0.031,-0.013,0.001,535.448,336.520
102444.999,301.496,1.184,0.400,0.095,0.216,-2.162,-1.226,1.391,1.777,0.541,-1.557,-1.602,-1.391,-0.000,0.835,1.901,-2.230,2.094,0.419,0.519,0.451,0.091,0.012,-0.013,0.000,535.448,336.520
102440.968,301.497,1.184,0.654,0.253,-0.104,-2.162,-1.003,1.284,2.300,0.541,-1.660,-1.495,-1.712,0.336,0.626,2.429,-1.912,2.932,1.151,0.104,0.113,0.059,0.012,-0.013,0.001,535.448,336.520
102420.810,301.493,1.183,0.000,-0.063,-0.104,-1.837,-0.892,1.070,1.777,0.757,-2.387,-0.854,-1.605,0.112,0.418,2.429,-1.381,3.141,1.360,0.831,-0.113,0.028,-0.027,-0.003,0.001,535.448,336.520
102428.873,301.497,1.184,0.749,0.332,-0.104,-1.837,-0.669,1.606,1.777,0.649,-1.453,-1.388,-1.391,0.559,0.104,2.430,-2.124,2.513,0.419,0.623,0.000,1.059,-0.008,0.008,0.002,535.448,336.520
102420.810,301.499,1.183,0.163,0.016,-0.264,-1.837,-1.226,1.392,1.987,0.865,-1.453,-0.961,-2.248,0.112,0.939,2.641,-2.018,2.408,1.570,0.104,0.226,1.038,0.012,0.028,0.001,535.448,336.520
102424.842,301.499,1.183,0.000,-0.142,-0.264,-2.162,-1.226,1.927,2.196,0.865,-1.764,-0.534,-0.856,-1.005,0.522,2.324,-1.805,2.618,1.361,0.831,-0.113,1.028,0.012,0.038,0.001,535.448,336.520
102432.905,301.499,1.184,0.542,0.174,-0.584,-2.702,-0.557,1.070,1.987,0.649,-1.245,-0.854,-1.391,0.559,-0.417,2.535,-1.805,2.513,1.047,0.727,0.451,1.028,0.012,0.038,0.001,535.448,336.520
102420.810,301.501,1.183,0.163,0.016,-0.424,-2.702,-0.557,1.606,1.464,0.433,-0.934,-0.641,-1.391,0.112,0.418,2.113,-1.487,1.885,1.361,0.831,0.000,0.996,0.012,0.038,0.002,535.448,336.520
102428.873,301.499,1.184,0.163,0.016,-0.104,-2.270,-1.560,0.963,2.509,0.324,-1.453,-1.068,-0.963,-0.670,-0.000,2.958,-2.336,3.246,1.047,0.831,-0.675,1.038,-0.008,0.028,0.001,535.448,336.520
